fichier,obj_index,type_id,role,shape,s1,s2,s3,s4,s5,s6,s7,s8,pos_x,pos_y,pos_z,fwd_x,fwd_y,fwd_z,up_x,up_y,up_z,team,labels
obituary_map.mvar,2625,-1751270658,,3,0,0,0,0,235929,629145,104857,262144,-6.4000,21.1000,109.3000,-1.00000,0.00000,0.00000,0.00000,-0.50000,0.86603,-1,
obituary_map.mvar,2626,-1751270658,,3,0,0,0,0,235929,629145,104857,262144,6.4000,21.1000,109.3000,-1.00000,0.00000,0.00000,0.00000,-0.50000,0.86603,-1,
obituary_map.mvar,2627,-1751270658,,3,0,0,0,0,1074790,1281228,327680,0,0.0000,-33.0000,107.3001,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2628,-1751270658,,3,0,0,0,0,235929,629145,104857,262144,6.4000,-21.1000,109.3000,1.00000,0.00000,0.00000,0.00000,0.50000,0.86603,-1,
obituary_map.mvar,2629,-1751270658,,3,0,0,0,0,216268,511180,170393,288358,17.5992,9.4625,110.1000,0.25897,-0.96589,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2630,-1751270658,,3,0,0,0,0,249036,714342,170393,285081,17.9000,11.9500,110.3000,0.70724,-0.70697,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2631,-1751270658,,3,0,0,0,0,576716,812646,163840,32768,35.1958,-26.4026,109.2998,0.86603,0.50000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2632,-1751270658,,3,0,0,0,0,8192000,8172339,8192000,0,53.2002,11.6000,127.9998,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2633,850884602,,2,0,0,0,0,209715,0,327680,209715,-23.3000,-15.7000,100.6000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2634,850884602,,3,0,0,0,0,314572,419430,327680,45875,0.0000,-12.8000,102.0000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2635,-1751270658,,3,0,0,0,0,537395,1395916,104857,262144,0.0000,-26.0500,113.9000,1.00000,0.00000,0.00000,0.00000,0.50000,0.86603,-1,
obituary_map.mvar,2636,-1751270658,,3,0,0,0,0,117964,445644,104857,78643,0.0000,3.8000,108.5000,-1.00000,0.00000,0.00000,0.00000,-0.25883,0.96592,-1,
obituary_map.mvar,2639,-1751270658,,3,0,0,0,0,423026,376832,314572,288358,25.7000,-8.1000,112.2000,0.70719,-0.70703,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2659,850884602,,2,0,0,0,0,209715,419430,327680,131072,25.6000,-16.2000,101.0000,0.86603,0.50000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2661,95146865,,3,0,0,0,0,5242880,5242880,314572,524288,-48.0000,0.0000,103.4000,1.00000,-0.00015,0.00000,0.00000,0.00000,1.00000,0,ctf_include|stockpile_include|1589616376
obituary_map.mvar,2662,95146865,,3,0,0,0,0,5242880,5242880,314572,524288,48.0002,-0.0001,103.5000,-1.00000,0.00015,0.00000,0.00000,0.00000,1.00000,1,ctf_include|stockpile_include|1589616376
obituary_map.mvar,2716,1882451900,,2,0,0,0,0,32768,0,32768,0,-1.6000,-9.7500,102.1000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2752,1882451900,,2,0,0,0,0,32768,0,32768,0,3.2000,-14.2500,102.1000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2753,1486653438,,2,0,0,0,0,32768,0,32768,0,40.5000,-30.5000,99.3001,-0.49980,0.86614,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2757,1882451900,,2,0,0,0,0,32768,0,32768,0,-40.5001,30.4001,99.3000,-0.50000,0.86603,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2827,43333489,,3,0,0,0,0,8192000,8192000,3932160,3932160,60.0001,14.0000,100.0005,0.00015,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2836,-722308271,,3,0,0,0,0,582008,650248,221839,221839,8.7500,-12.0000,99.8000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,-1,
obituary_map.mvar,2872,-696190206,,2,0,0,0,0,8192000,1258291,8192000,8192000,-0.0000,0.0000,106.6001,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2896,43333489,,3,0,0,0,0,8183670,8192000,2621440,2621440,-60.0001,-14.0000,100.0000,0.00015,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2897,-1751270658,,3,0,0,0,0,340787,1441792,104857,498073,-0.1000,25.2000,122.2998,-1.00000,0.00000,0.00000,0.00000,-0.50000,0.86603,-1,
obituary_map.mvar,2899,-1751270658,,3,0,0,0,0,940146,1090499,78643,301465,-26.4000,-17.5500,114.0001,0.99756,0.06981,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2900,-1751270658,,2,0,0,0,0,616038,1310720,157286,370278,-30.0250,18.5250,114.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2901,-1751270658,,3,0,0,0,0,632129,1519424,163840,288358,-36.0000,27.4000,113.4000,-0.86597,-0.50009,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2904,-1751270658,,3,0,0,0,0,249036,387829,157286,104857,-30.6000,-31.1000,113.2000,0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2905,-1751270658,,3,0,0,0,0,222822,1069234,157286,170393,-12.8999,-32.6000,113.2000,0.08714,0.99620,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,2906,850884602,,3,0,0,0,0,314572,367001,209715,45875,0.0000,28.2001,97.1001,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2907,850884602,,2,0,0,0,0,209715,419430,131072,104857,-25.1000,21.9000,100.5001,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2908,850884602,,2,0,0,0,0,209715,419430,131072,104857,19.3000,25.2000,100.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2909,850884602,,3,0,0,0,0,314572,419430,249036,45875,-0.0000,0.0000,100.1001,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2913,850884602,,2,0,0,0,0,209715,419430,327680,32768,-12.5000,-12.2000,100.4000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2914,850884602,,2,0,0,0,0,209715,419430,327680,45875,11.6000,-16.4000,100.6001,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2915,850884602,,2,0,0,0,0,209715,0,327680,104857,20.5000,17.2999,100.4000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2916,850884602,,3,0,0,0,0,314572,314572,131072,45875,-0.0000,12.0000,99.2001,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2917,850884602,,2,0,0,0,0,209715,419430,327680,45875,-22.0000,6.5000,100.7000,-0.86603,-0.50000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2918,850884602,,3,0,0,0,0,353894,419430,327680,45875,0.0000,-18.8000,101.2001,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2919,850884602,,3,0,0,0,0,353894,419430,327680,45875,0.0000,18.7000,101.2001,0.00015,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2920,850884602,,2,0,0,0,0,314572,419430,327680,45875,0.0000,0.0000,103.2000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,1589616376|1750425936
obituary_map.mvar,2932,43333489,,3,0,0,0,0,8192000,8192000,655360,655360,-165.8997,-0.1001,127.8999,0.00015,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,3687,1486653438,,2,0,0,0,0,32768,0,32768,0,49.8041,9.1717,101.7001,-0.28376,0.95890,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,3688,1486653438,,2,0,0,0,0,32768,0,32768,0,42.5126,16.0316,101.0604,0.57604,0.79592,-0.18626,-0.20030,0.35833,0.91185,-1,
obituary_map.mvar,3704,-1751270658,,3,0,0,0,0,347340,1336934,104857,52428,48.3862,10.3703,112.1000,-0.25883,0.96592,0.00000,-0.48296,-0.12941,0.86603,-1,
obituary_map.mvar,3705,-1751270658,,3,0,0,0,0,537395,1323827,157286,209715,58.7923,13.2623,112.7000,-0.25883,0.96592,0.00000,-0.48296,-0.12941,0.86603,-1,
obituary_map.mvar,3706,-1751270658,,3,0,0,0,0,353894,1441792,104857,498073,58.6000,13.2813,121.0999,-0.25883,0.96592,0.00000,-0.48296,-0.12941,0.86603,-1,
obituary_map.mvar,3707,-1751270658,,3,0,0,0,0,235929,629145,104857,262144,53.1127,5.1124,108.4980,-0.25883,0.96592,0.00000,-0.48296,-0.12941,0.86603,-1,
obituary_map.mvar,4010,-1751270658,,3,0,0,0,0,1074790,1281228,327680,0,62.9507,14.3744,106.4980,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4015,-1751270658,,3,0,0,0,0,235929,629145,104857,262144,-53.1127,-5.1125,108.4978,0.25883,-0.96592,-0.00000,0.48296,0.12941,0.86603,-1,
obituary_map.mvar,4016,-1751270658,,3,0,0,0,0,344064,1327104,104857,52428,-48.3847,-10.3711,112.1000,0.25883,-0.96592,0.00000,0.48296,0.12941,0.86603,-1,
obituary_map.mvar,4017,-1751270658,,3,0,0,0,0,537395,1323827,209715,209715,-58.7907,-13.2631,112.7000,0.25883,-0.96592,0.00000,0.48296,0.12941,0.86603,-1,
obituary_map.mvar,4018,-1751270658,,3,0,0,0,0,340787,1441792,104857,498073,-58.6000,-13.2820,121.0999,0.25883,-0.96592,0.00000,0.48296,0.12941,0.86603,-1,
obituary_map.mvar,4019,-1751270658,,3,0,0,0,0,1074790,1284505,327680,0,-62.9507,-14.3744,106.4978,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4021,-1751270658,,3,0,0,0,0,235929,629145,104857,262144,-49.7997,-17.4762,108.4978,0.25883,-0.96592,-0.00000,0.48296,0.12941,0.86603,-1,
obituary_map.mvar,4204,1882451900,,2,0,0,0,0,32768,0,32768,0,-42.6420,-16.2065,101.0000,-0.47160,-0.88071,-0.04399,0.36470,-0.24013,0.89963,-1,
obituary_map.mvar,4479,-696190206,,3,0,0,0,0,917504,1258291,524288,131072,-0.0000,0.0000,104.2001,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4493,-1751270658,,3,0,0,0,0,235929,629145,104857,262144,49.7997,17.4762,108.4980,-0.25883,0.96592,0.00000,-0.48296,-0.12941,0.86603,-1,
obituary_map.mvar,4959,-696190206,,3,0,0,0,0,1769472,3486515,8192000,3919052,60.2000,10.7000,102.1999,0.96592,0.25883,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4962,-696190206,,3,0,0,0,0,1140326,498073,262144,8192000,45.1811,9.6106,100.9000,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4963,-696190206,,3,0,0,0,0,917504,1258291,32768,131072,-0.0000,0.0000,101.6001,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4964,-696190206,,3,0,0,0,0,917504,1258291,170393,131072,-0.0000,0.0000,97.0002,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4965,-696190206,,3,0,0,0,0,1140326,524288,262144,8192000,0.0000,13.5997,102.5999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4966,-696190206,,3,0,0,0,0,1048576,629145,262144,183500,0.0000,20.7997,101.6999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4967,-696190206,,3,0,0,0,0,1048576,317849,209715,183500,-0.0000,31.1000,105.1000,0.00000,-0.96592,-0.25883,0.00000,-0.25883,0.96592,-1,
obituary_map.mvar,4968,-696190206,,3,0,0,0,0,1179648,1232076,393216,183500,0.0008,30.2000,100.0000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4969,-696190206,,3,0,0,0,0,1048576,419430,262144,209715,-0.0000,35.1997,100.9999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4970,-696190206,,2,0,0,0,0,557053,55705,8192000,8192000,22.1000,7.9997,100.7999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4971,-696190206,,2,0,0,0,0,1376257,137625,8192000,8192000,0.0000,-0.0003,101.1999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4972,-696190206,,2,0,0,0,0,629145,55705,8192000,8192000,27.8000,-8.3003,102.1999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4973,-696190206,,3,0,0,0,0,1327104,514457,209715,183500,17.7000,2.9999,104.0000,0.81913,-0.57361,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4974,-696190206,,2,0,0,0,0,1212415,121241,8192000,262144,36.9000,-31.8004,100.2999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4975,-696190206,,2,0,0,0,0,471859,39321,8192000,8192000,24.5000,17.7997,102.6999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4976,-696190206,,2,0,0,0,0,884734,88473,8192000,8192000,26.3000,28.8997,102.1999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4977,-696190206,,3,0,0,0,0,2736128,514457,209715,183500,35.2001,34.1000,102.8000,0.98481,-0.17362,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4978,-696190206,,2,0,0,0,0,439091,39319,8192000,8192000,29.4000,-17.6003,101.0999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4979,-696190206,,3,0,0,0,0,1769472,3486515,8192000,3932160,39.5001,2.3997,102.1999,0.99620,0.08714,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4980,-696190206,,3,0,0,0,0,734003,1153433,104857,157286,46.5300,9.9720,98.1002,0.96592,0.25883,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4981,-696190206,,3,0,0,0,0,851968,3486515,78643,3919052,58.9000,14.1000,102.1999,0.96592,0.25883,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4982,-696190206,,2,0,0,0,0,439091,39319,8192000,8192000,58.4000,-7.2000,101.4999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4983,-696190206,,3,0,0,0,0,1048576,330956,262144,117964,50.4500,11.1000,101.5500,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4984,-696190206,,3,0,0,0,0,1153433,2621440,8192000,8192000,0.0000,20.0000,102.5999,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4985,-696190206,,3,0,0,0,0,1697382,969932,262144,327680,15.4000,-19.6000,102.5999,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4986,-696190206,,3,0,0,0,0,970380,786432,209715,209715,16.8000,-32.2000,102.5999,0.70708,0.70713,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4987,-696190206,,3,0,0,0,0,1720320,4898816,1658060,32768,27.8500,-0.3000,115.0500,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4989,-696190206,,3,0,0,0,0,1769472,3486515,8192000,3919052,-60.1992,-10.6992,102.2000,-0.96592,-0.25883,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4990,-696190206,,3,0,0,0,0,1140326,498073,262144,8192000,-45.1803,-9.6098,100.9002,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4991,-696190206,,3,0,0,0,0,1140326,524288,262144,8192000,0.0008,-13.5989,102.6000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4992,-696190206,,3,0,0,0,0,1048576,629145,262144,183500,0.0008,-20.7989,101.7000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4993,-696190206,,3,0,0,0,0,1048576,317849,209715,183500,0.0008,-31.0992,105.1001,-0.00000,0.96592,-0.25883,-0.00000,0.25883,0.96592,-1,
obituary_map.mvar,4994,-696190206,,3,0,0,0,0,1179648,1232076,393216,183500,0.0008,-30.2000,100.0000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4995,-696190206,,3,0,0,0,0,838860,943718,26214,157286,2.4000,-13.5989,100.0000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4996,-696190206,,3,0,0,0,0,1048576,419430,262144,209715,0.0008,-35.1989,101.0000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4997,-696190206,,2,0,0,0,0,557053,55705,8192000,8192000,-22.0992,-7.9989,100.8000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4998,-696190206,,2,0,0,0,0,629145,55705,8192000,8192000,-27.7992,8.3010,102.2000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,4999,-696190206,,3,0,0,0,0,1327104,514457,209715,183500,-17.6992,-2.9992,104.0002,-0.81913,0.57361,0.00000,-0.00000,-0.00000,1.00000,-1,
obituary_map.mvar,5000,-696190206,,2,0,0,0,0,1212415,121241,8192000,262144,-36.8992,31.8012,100.3000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5001,-696190206,,2,0,0,0,0,471859,39321,8192000,8192000,-24.4992,-17.7989,102.7000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5002,-696190206,,2,0,0,0,0,884734,88473,8192000,8192000,-26.2992,-28.8989,102.2000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5003,-696190206,,3,0,0,0,0,2736128,514457,209715,183500,-35.1993,-34.0993,102.8002,-0.98481,0.17362,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5004,-696190206,,2,0,0,0,0,439091,39319,8192000,8192000,-29.3993,17.6011,101.1000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5005,-696190206,,3,0,0,0,0,1769472,3486515,8192000,3932160,-39.4993,-2.3989,102.2000,-0.99620,-0.08714,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5006,-696190206,,3,0,0,0,0,734003,1153433,104857,157286,-46.5292,-9.9712,98.1003,-0.96592,-0.25883,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5007,-696190206,,3,0,0,0,0,851968,3486515,78643,3919052,-58.8992,-14.0992,102.2000,-0.96592,-0.25883,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5008,-696190206,,2,0,0,0,0,439091,39319,8192000,8192000,-58.3992,7.2008,101.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5009,-696190206,,3,0,0,0,0,1048576,330956,262144,117964,-50.4492,-11.0992,101.5501,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5010,-696190206,,3,0,0,0,0,1153433,2621440,8192000,8192000,0.0008,-19.9992,102.6000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5011,-696190206,,3,0,0,0,0,1697382,786432,262144,1310720,-14.0000,-23.6992,102.6000,-0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5012,-696190206,,3,0,0,0,0,1697382,786432,262144,1310720,14.0016,23.6993,102.6000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5013,-696190206,,3,0,0,0,0,982668,786432,209715,209715,-16.8000,32.2008,102.5999,-0.70708,-0.70713,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5014,-696190206,,3,0,0,0,0,838860,501350,26214,157286,-7.8000,-11.8000,100.0000,-0.70708,0.70713,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5015,-696190206,,3,0,0,0,0,600121,456586,9830,157286,11.6000,-10.3000,99.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5016,-696190206,,3,0,0,0,0,838860,943718,26214,157286,-2.4000,13.5997,100.0000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5018,-696190206,,3,0,0,0,0,838860,501350,26214,157286,7.8000,11.8008,100.0000,0.70708,-0.70713,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5019,-696190206,,3,0,0,0,0,600121,456586,9830,157286,-11.6000,10.3008,99.5000,-0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
obituary_map.mvar,5380,1818458590,stockpile_navpoint,2,0,0,0,0,196608,327680,65536,65536,47.6228,10.2646,100.8787,-0.96592,-0.25883,0.00000,0.00000,0.00000,1.00000,1,stockpile_include|stockpile_navpoint
obituary_map.mvar,5381,1818458590,stockpile_navpoint,2,0,0,0,0,196608,327680,65536,65536,-47.6769,-10.2795,100.8794,-0.96698,-0.25487,0.00000,0.00000,0.00000,1.00000,0,stockpile_include|stockpile_navpoint
opulence_fo11_blank.mvar,46,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,178.0000,150.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,47,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,178.0000,50.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,48,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,178.0000,-50.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,49,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,178.0000,-150.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,50,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,-178.1000,-150.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,51,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,-178.1000,-50.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,52,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,-178.1000,50.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,53,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,-178.1000,150.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,54,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,150.0000,-178.1000,50.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,55,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,50.0000,-178.1000,50.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,56,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,-51.2000,-178.1000,50.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,57,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,-151.2000,-178.1000,50.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,58,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,-151.2000,178.0000,50.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,59,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,-51.2000,178.0000,50.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,60,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,50.0000,178.0000,50.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,61,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,150.0000,178.0000,50.5000,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,
opulence_fo11_blank.mvar,70,1818458590,strongholds_zone,2,0,0,0,0,65536,65536,131072,16384,-2.0000,-2.5000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,strongholds_zone|strongholds_include
opulence_fo11_blank.mvar,71,1818458590,strongholds_zone,2,0,0,0,0,65536,65536,131072,16384,2.0000,-2.5000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1,strongholds_zone|strongholds_include
opulence_fo11_blank.mvar,72,1818458590,strongholds_zone,2,0,0,0,0,65536,65536,131072,16384,0.0000,-2.5000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,strongholds_zone|strongholds_include
opulence_fo11_blank.mvar,74,1818458590,stockpile_navpoint,3,0,0,0,0,65536,212992,65536,16384,-4.1000,-5.6000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,stockpile_navpoint|stockpile_include
opulence_fo11_blank.mvar,75,1818458590,stockpile_navpoint,3,0,0,0,0,65536,212992,65536,16384,4.1000,-5.6000,50.5000,-1.00000,-0.00000,0.00000,0.00000,0.00000,1.00000,1,stockpile_navpoint|stockpile_include
opulence_fo11_blank.mvar,95,-1476457415,,2,0,0,0,0,65536,65536,131072,16384,0.0000,4.5000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,-767961569|2133978317
opulence_fo11_blank.mvar,96,-1476457415,,2,0,0,0,0,65536,65536,131072,16384,-0.0000,6.5000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,-767961569|2133978317
opulence_fo11_blank.mvar,97,-1476457415,,2,0,0,0,0,65536,65536,131072,16384,-2.0000,4.5000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,-767961569|2133978317
opulence_fo11_blank.mvar,98,-1476457415,,2,0,0,0,0,65536,65536,131072,16384,2.0000,4.5000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,-767961569|2133978317
opulence_fo11_blank.mvar,99,-1476457415,,2,0,0,0,0,65536,65536,131072,16384,0.0000,2.5000,50.5000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,-767961569|2133978317
opulence_map.mvar,8,176825834,,3,0,0,0,0,6881280,2949120,327680,327680,178.0000,150.6000,50.5000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0,
