type_id,nom_hash_signe,nom_craque,mot1_hex,groupe_tag
2050581668,-105461668,,1f7947cf,food
2050656726,-813309671,,1f7947cf,food
2056708473,-1563141201,,00000000,food
2056994036,-995660827,,00000000,food
2058692575,667533376,,00000000,food
2062928760,164901569,,1f7947cf,food
2064246295,1592665292,,00000000,food
2064328120,-678539566,,1f7947cf,food
2068056861,37837550,,723f7e06,food
2068820903,1230486407,,00000000,food
2073264910,-61995288,,00000000,food
2074999540,-1452864594,,00000000,food
2075366164,-224318600,,1f7947cf,food
2075885169,-1304250149,,1f7947cf,food
2083372609,52151725,,1f7947cf,food
2086079497,-1988593688,,1f7947cf,food
2089216641,-286926514,,00000000,food
2091410251,19656953,,00000000,food
2096053754,2141986901,,1f7947cf,food
2098088261,-1322560747,,1f7947cf,food
2108082748,270780281,,1f7947cf,food
2110466168,1055695896,,1f7947cf,food
2114351914,260382676,,619a3cc1,food
2115878081,-1262317784,,1f7947cf,food
2116962585,-630951612,,00000000,food
2119077803,2057779778,,1f7947cf,food
2119916132,1426054687,,1f7947cf,food
2121485129,1688254107,,1f7947cf,food
2124707204,-549101544,,00000000,food
2125606605,-1566810650,,1f7947cf,food
2126055360,-285150634,,00000000,food
2128426546,-303468340,,00000000,food
2128612671,277695515,,619a3cc1,food
2134553399,713476100,,1f7947cf,food
2135365703,1175281602,,1f7947cf,food
2137117489,1120495519,default,bcbcbcbc,food
2137530967,545827256,,1f7947cf,food
2138476437,-165059623,,00000000,food
2140203211,1348458818,,00000000,food
2140930404,-810891351,,1f7947cf,food
2144269878,669296699,sniper_rifle,00000000,food
2145126493,508083361,,723f7e06,food
2146232744,18258512,,1f7947cf,food
-2116213658,-1765245901,,00000000,food
-2087457264,1695095170,,00000000,food
-2082062547,-1459300324,,00000000,food
-2077048513,-1523400606,,00000000,food
-2071552351,-1736415523,,00000000,food
-2054522778,-462335335,,00000000,food
-2053013469,-441014874,,00000000,food
-2005920594,1151637251,,00000000,food
-1989850047,-1187005070,,00000000,food
-1967873753,377653661,,00000000,food
-1954921178,-1696296011,,00000000,food
-1936070028,-169969342,,00000000,food
-1884862526,-1017297050,,1f7947cf,food
-1862986070,1328356142,,00000000,food
-1847450663,-1318315281,,00000000,food
-1777101628,-1985747805,,00000000,food
-1773436473,-1745711656,,00000000,food
-1771771675,-1210455647,,1f7947cf,food
-1748422749,-432283372,,00000000,food
-1720425530,-1796655722,,00000000,food
-1703525895,234817946,,00000000,food
-1693673701,-968015099,,b4ec3457,food
-1678458028,705178468,,00000000,food
-1661188527,-705024966,,1f7947cf,food
-1549263449,678593338,,00000000,food
-1542820153,-744292385,,00000000,food
-1524305859,-810401762,,00000000,food
-1509623354,2019460959,,00000000,food
-1473540915,2037023543,,00000000,food
-1434565444,-1112180866,,00000000,food
-1397333010,-162057053,,00000000,food
-1380608246,20470910,,00000000,food
-1363959495,-1277231690,,00000000,food
-1362216649,-1417385278,,00000000,food
-1333008328,-1048889369,,00000000,food
-1306854903,-1870880581,,00000000,food
-1246416088,1089811570,,00000000,food
-1238034985,159492421,,00000000,food
-1207862562,-1140165071,,00000000,food
-1084132659,-596910327,,00000000,food
-1071149918,584076626,,00000000,food
-1049491674,0,,00000000,food
-1025517006,-1433872906,,00000000,food
-1020243019,-1021661695,,00000000,food
-992508756,0,,00000000,food
-972860911,-953933574,,be5f57b4,food
-963974273,-914854179,,00000000,food
-946458431,2032064508,,1f7947cf,food
-932348736,-631580769,,00000000,food
-920468757,555799542,,42c9679f,food
-870851252,-904301388,,00000000,food
-865442976,611713483,,00000000,food
-863495419,-52095100,,00000000,food
-838168054,166669844,,00000000,food
-837348671,708124404,,00000000,food
-837095275,286209685,,00000000,food
-805267789,1075106647,,00000000,food
-801838505,-478905882,,00000000,food
-783726769,16252226,,42c9679f,food
-755427653,-1605491892,,00000000,food
-749864886,1588245453,,00000000,food
-712943664,1752572182,,1f7947cf,food
-683994261,-1651117988,,00000000,food
-665783067,1452141116,,00000000,food
-653883868,-1940909783,,00000000,food
-640678198,-459574457,,00000000,food
-638014681,1121358194,,00000000,food
-594517571,-1353570317,,00000000,food
-525871705,2079710552,,1f7947cf,food
-502822372,1246610591,,00000000,food
-485155920,-1858806069,,42c9679f,food
-435784118,1774198164,,00000000,food
-417612623,-1617857310,,00000000,food
-371250839,-1784015076,,00000000,food
-347428210,967072496,,00000000,food
-341406060,-144441557,,00000000,food
-320436500,-1908020029,,00000000,food
-314363317,-176258579,,00000000,food
-296094510,1268305389,,1f7947cf,food
-295307929,1039018668,,5c43c95b,food
-216078794,-685708049,,00000000,food
-131660950,464184445,,00000000,food
-117770147,1490353851,,00000000,food
-95605275,694038643,,00000000,food
-79317215,1960900294,,00000000,food
-70503175,459066434,,00000000,food
-49741301,-642139265,,00000000,food
-32087135,1120495519,default,bcbcbcbc,food
-13035810,-1696450889,,00000000,food
-9870893,1521298053,,1e0b854f,food
31589202,-1022890938,,00000000,food
40461437,-1441826795,,00000000,food
43333489,-280725848,cubemap_volume,00000000,food
77484357,-1211623600,,00000000,food
90120136,0,,00000000,food
96816873,2047272942,,84e8f029,food
96955458,0,,00000000,food
140994729,1167229593,,00000000,food
161392370,-1080600830,,00000000,food
176825834,524988262,,42c9679f,food
197290350,-419455089,,00000000,food
203860946,-752208995,,00000000,food
208178786,256518842,,00000000,food
209024185,-1001803449,,42c9679f,food
216539180,1357069687,,00000000,food
247948731,-765948733,,00000000,food
271068365,-1140093281,,00000000,food
278115714,-2103088271,,00000000,food
278855388,1965774987,,00000000,food
295928660,1044480053,,1f7947cf,food
306710288,-1963728273,,00000000,food
337587656,1034771878,,00000000,food
364031000,-1845924315,,00000000,food
377683120,1276243536,,00000000,food
386261628,-170946439,,00000000,food
422237097,-2082366272,,00000000,food
435150296,1192321907,,1f7947cf,food
446148324,1774212387,,00000000,food
460228957,-757267100,,00000000,food
522031504,-665158070,,00000000,food
552999244,248301797,,00000000,food
562687045,-613499589,,00000000,food
564709152,-391602416,,00000000,food
572809319,-449496496,,00000000,food
584701786,774612326,,00000000,food
590769305,-1950996191,,00000000,food
631526139,1874791570,,00000000,food
659210529,1489198209,,00000000,food
662335534,2106511510,,1f7947cf,food
714034883,-342640099,,00000000,food
725529687,-1960377578,,1f7947cf,food
773387958,1284081503,,42c9679f,food
781409625,1729035731,,00000000,food
820488105,-1316899375,,00000000,food
855143119,1120495519,default,bcbcbcbc,food
886119887,571962537,,00000000,food
905826440,1508537005,,42c9679f,food
918263689,388224988,,00000000,food
934615536,-1578725581,,00000000,food
978787156,-801036786,,42c9679f,food
1000889541,1667259986,,00000000,food
1013071584,899679903,,00000000,food
1014206850,-1213484173,,00000000,food
1025408657,-1186150577,,00000000,food
1051491264,2141908110,,00000000,food
1087051719,-1984100280,,00000000,food
1093384855,959013842,,42c9679f,food
1101468454,-883442939,,00000000,food
1102080718,96592962,,00000000,food
1122264810,893253250,,00000000,food
1124365800,1734695408,,f99b0c14,food
1129369162,1938197725,,00000000,food
1133511843,1781709283,,00000000,food
1191485666,108617606,,00000000,food
1196134956,-2060910835,,00000000,food
1210572661,-930696077,,1f7947cf,food
1213565432,-1030222957,,00000000,food
1225151943,-151639975,,00000000,food
1226306785,714560568,,00000000,food
1237723840,706629910,,00000000,food
1283298563,1042556557,,42c9679f,food
1336119112,-1771710192,,00000000,food
1381956979,-1929205206,,00000000,food
1435073507,-1299226710,,00000000,food
1453743960,-2092484430,,f6b0e18f,food
1454201110,1886942282,,00000000,food
1472845639,-1937948422,,00000000,food
1512277575,1626022437,,1f7947cf,food
1530590479,-13760969,,00000000,food
1574763282,-1208793049,,00000000,food
1590861324,-1572531672,,00000000,food
1610662873,-834831731,,00000000,food
1621826159,-1109610583,,00000000,food
1631925287,1914142962,,00000000,food
1636001508,-1879081044,,00000000,food
1636127529,1381821508,,00000000,food
1652061613,925087506,,00000000,food
1655474041,313413567,,00000000,food
1694480405,975624595,,00000000,food
1723599199,-1474250064,,00000000,food
1735469530,-2047596845,,00000000,food
1739378636,980653093,,1f7947cf,food
1753274318,1012237312,,00000000,food
1763756021,-227760335,,1f7947cf,food
1797350531,-730686008,,00000000,food
1807709491,546003296,,00000000,food
1839065359,-174409383,,00000000,food
1885881032,-184544328,,00000000,food
1906347531,1232077724,,00000000,food
1914995348,905249123,,00000000,food
1935162569,290276797,,00000000,food
1945040915,706734212,,00000000,food
1950144611,212921300,,00000000,food
1961505586,167205989,,00000000,food
1965022065,368322712,,00000000,food
1991824772,0,,00000000,food
2010308716,1598898795,,00000000,food
2019687498,-278728674,,1f7947cf,food
2041647935,0,,00000000,food
2047061831,1154701701,,00000000,food
2074716577,586127168,,00000000,food
2087351195,-261438851,,00000000,food
2105923158,1401901176,,00000000,food
2116238106,-773788717,,00000000,food
-2144639762,-1951340637,,42c9679f,food
-2140638365,961579515,,00000000,food
-2137739702,444751789,,00000000,food
-2131404914,1468333741,,42c9679f,food
-2125044412,-1464693473,,13b7d5b7,food
-2112696368,-785716819,,daf20cc5,food
-2098564338,638793853,,42c9679f,food
-2096137815,1981540339,,69ca01eb,food
-2094645197,-1539154013,,69ca01eb,food
-2087351715,-1287644569,,71ee91b2,food
-2072039978,1009173064,,42c9679f,food
-2067003165,-1326176032,,69ca01eb,food
-2065727303,-1060914850,,00000000,food
-2052731477,1151701726,,42c9679f,food
-2049313603,-974163282,,00000000,food
-2040329391,827855,,42c9679f,food
-2023668048,118133592,,42c9679f,food
-2019568966,-1585315258,,00000000,food
-2003059415,2102052434,,42c9679f,food
-2002340426,100917797,,42c9679f,food
-1995894181,-1819990322,,00000000,food
-1993315998,-1314770385,,42c9679f,food
-1992183403,-39028673,,42c9679f,food
-1976322664,-1459441732,,dbf617be,food
-1973246387,-573124227,,42c9679f,food
-1970429574,837631871,,42c9679f,food
-1966810992,686309502,,42c9679f,food
-1966135157,625301978,,00000000,food
-1963984590,-817109265,,0e81e129,food
-1952778786,-431376066,,42c9679f,food
-1933628756,1087192845,,42c9679f,food
-1917962665,533766073,,69ca01eb,food
-1916628732,-648642717,,69ca01eb,food
-1907363577,-825753927,,42c9679f,food
-1903556466,-382987612,,42c9679f,food
-1888906217,-434412457,,00000000,food
-1882780586,984717122,,42c9679f,food
-1879373700,970620420,,00000000,food
-1877566342,1861385448,,42c9679f,food
-1871095540,-843698879,,42c9679f,food
-1869963762,1555014708,,00000000,food
-1868367315,384210737,,00000000,food
-1861509018,1473114081,,c180549a,food
-1859560276,-62968905,,48e6faea,food
-1856694841,-1581046308,,00000000,food
-1849988374,-889298225,,42c9679f,food
-1838034818,-750685383,,42c9679f,food
-1831600253,-1585315258,,00000000,food
-1822126879,1919621118,,00000000,food
-1813805760,-1467454569,,00000000,food
-1813152991,1172513763,,42c9679f,food
-1811390435,2055537796,,00000000,food
-1801367478,-345680787,,42c9679f,food
-1790668070,-1080740171,,00000000,food
-1787618278,683040667,,42c9679f,food
-1778358460,68231951,,f9b92138,food
-1773713570,-211694463,,42c9679f,food
-1768933402,1709318838,,42c9679f,food
-1767637754,-1781467845,,42c9679f,food
-1762893655,-1467454569,,00000000,food
-1745756843,405206921,,42c9679f,food
-1741566255,353618044,,42c9679f,food
-1739663041,-1241459266,,892d92da,food
-1737474781,-1514804654,,00000000,food
-1736275100,984717122,,eea69915,food
-1718772972,-1278238495,,42c9679f,food
-1718468643,-2089414793,,00000000,food
-1714897318,-1457960247,,4098c239,food
-1712852608,-1080740171,,00000000,food
-1711294865,-189480941,,42c9679f,food
-1709171520,400624445,,6e121007,food
-1706009392,772200878,,00000000,food
-1703956126,1794409423,,42c9679f,food
-1699210730,1309677139,,00000000,food
-1690548391,-625670306,,69ca01eb,food
-1678465842,647984109,,42c9679f,food
-1670190794,-1379695541,,69ca01eb,food
-1669713255,-1086262241,,1f7947cf,food
-1666662463,-1600236055,,42c9679f,food
-1665045823,-1509439111,,c08400ae,food
-1653853598,-761765038,,00000000,food
-1643620849,-1585315258,,00000000,food
-1631813081,933879439,,42c9679f,food
-1627798358,1326164305,,71ee91b2,food
-1627752623,309854901,,42c9679f,food
-1619396107,-350614712,,42c9679f,food
-1604571555,-176495527,,42c9679f,food
-1604240324,431129840,,00000000,food
-1600303503,-1171332548,,69ca01eb,food
-1599408705,870073204,,00000000,food
-1583975637,1904150321,,42c9679f,food
-1578641907,384210737,,00000000,food
-1577147684,-811301910,,42c9679f,food
-1576952821,-650091309,,42c9679f,food
-1576003847,-1229236180,,00000000,food
-1573743441,541305040,,42c9679f,food
-1571274308,-1423355079,,42c9679f,food
-1564610277,1515514282,,00000000,food
-1551309004,751793754,,e47b4fbf,food
-1545927443,720251787,,69ca01eb,food
-1542697954,832016371,,3280566f,food
-1536593407,1849239700,,42c9679f,food
-1532440566,-1515488122,,42c9679f,food
-1529003058,1506897486,,6e121007,food
-1505084120,1202742106,,42c9679f,food
-1504577813,-2089414793,,00000000,food
-1501312341,-2116818927,,42c9679f,food
-1494490196,-1940433248,,fb8dbfa5,food
-1492727682,1521860123,,e11f0520,food
-1492183712,-1843248890,,00000000,food
-1478134817,1387687887,,42c9679f,food
-1475480049,1553002689,,42c9679f,food
-1473092181,57552501,,42c9679f,food
-1470599993,-1080740171,,00000000,food
-1462544952,-1558338314,,42c9679f,food
-1457986597,1924565062,,42c9679f,food
-1449222056,-1706160225,,00000000,food
-1446296355,-1467454569,,00000000,food
-1446128328,870073204,,00000000,food
-1442398229,2007553853,,42c9679f,food
-1441010174,528958403,,42c9679f,food
-1440891342,314685213,,d1d93d5a,food
-1426879398,-1578978421,,69ca01eb,food
-1426854046,-1415751097,,42c9679f,food
-1426553884,1174386162,,e9534c1b,food
-1420696296,1480442285,,42c9679f,food
-1420481844,-1053628273,,00000000,food
-1420329173,-1772202563,,69ca01eb,food
-1419283161,-1852624298,,00000000,food
-1417582158,-1592376350,,00000000,food
-1391783956,-318545749,,42c9679f,food
-1386611038,-291294985,,42c9679f,food
-1380938368,1574690124,,42c9679f,food
-1366241994,-299631567,,00000000,food
-1346963786,1033231549,,42c9679f,food
-1342618612,222826442,,00000000,food
-1342342028,625385406,,00000000,food
-1329827127,-2079081336,,69ca01eb,food
-1320204628,1515399767,,e73ec7e3,food
-1317911060,905526918,,42c9679f,food
-1315914177,772485141,,42c9679f,food
-1306342694,-57881306,,1f7947cf,food
-1302862255,-810498589,,00000000,food
-1300599133,-1467454569,,00000000,food
-1299318599,-136986022,,42c9679f,food
-1298054065,524996142,,00000000,food
-1287062553,1738183955,,42c9679f,food
-1284111474,-717546338,,00000000,food
-1282898913,-2089414793,,00000000,food
-1267012097,-1691169920,,00000000,food
-1263086152,-708635939,,42c9679f,food
-1261696019,-418692028,,00000000,food
-1255622760,124842253,,42c9679f,food
-1253505141,-1715754610,,42c9679f,food
-1251061146,-915345425,,42c9679f,food
-1251058086,164854357,,42c9679f,food
-1244356361,1501735901,,42c9679f,food
-1243907050,1579299659,,00000000,food
-1240345722,-89861706,,00000000,food
-1228539549,1306581552,,42c9679f,food
-1220152662,-1317044702,,42c9679f,food
-1215079937,531307432,,42c9679f,food
-1210852217,-1284078254,,00000000,food
-1195794530,1898311060,,42c9679f,food
-1193689671,-183483240,,42c9679f,food
-1179583669,1136543338,,42c9679f,food
-1178823128,578985808,,00000000,food
-1164296259,1547569478,,1d335e1e,food
-1162239986,-1151947476,,42c9679f,food
-1162092409,-1242457509,,00000000,food
-1161836001,-1850848662,,42c9679f,food
-1161389031,-925316902,,71ee91b2,food
-1154796085,210654223,,00000000,food
-1152039821,1579299659,,00000000,food
-1148505634,1877579558,,42c9679f,food
-1143668817,326958255,,00000000,food
-1140837558,-2088097829,,42c9679f,food
-1137573773,1799635286,,00000000,food
-1129428655,-760041848,,00000000,food
-1126702244,706967582,,1f7947cf,food
-1120954651,-1910744893,,42c9679f,food
-1119820495,-109650125,,00000000,food
-1117152967,750055086,,42c9679f,food
-1116440378,-1585315258,,00000000,food
-1114371720,-1385335401,,42c9679f,food
-1107954632,-446677761,,cc0200b3,food
-1105826534,775941823,,e47b4fbf,food
-1101324062,-1843248890,,00000000,food
-1095285907,2135358084,,42c9679f,food
-1085110482,103492505,,42c9679f,food
-1075741120,425478397,,00000000,food
-1074967689,1521037422,,42c9679f,food
-1074529856,-1585315258,,00000000,food
-1070296450,972383305,,42c9679f,food
-1067204445,970620420,,00000000,food
-1062580973,848545087,,00000000,food
-1062552774,-245254093,,f2a5966f,food
-1058820837,671810434,,00000000,food
-1057470732,-1857578812,,00000000,food
-1055933187,206836110,,42c9679f,food
-1051507839,1427393833,,69ca01eb,food
-1047775889,-918871664,,42c9679f,food
-1040591389,2002869791,,42c9679f,food
-1032388612,-372633095,,42c9679f,food
-1029927331,-1591814884,,42c9679f,food
-1022887380,1460836941,,42c9679f,food
-1021919483,-434412457,,00000000,food
-1018432779,870073204,,00000000,food
-1005273882,-560748378,,42c9679f,food
-995428300,1056324144,,42c9679f,food
-991313977,676746146,,69ca01eb,food
-989407298,-522028879,,42c9679f,food
-972592705,-1034404291,,42c9679f,food
-970666283,-606860236,,42c9679f,food
-968540348,1518014043,,00000000,food
-968212703,-1139649648,,42c9679f,food
-963942518,-1361151886,,42c9679f,food
-960554634,-749856165,,00000000,food
-957216378,-717546338,,00000000,food
-951762145,-234239657,,42c9679f,food
-932895381,1495213874,,00000000,food
-926310053,20039180,,1f7947cf,food
-918625325,-418692028,,00000000,food
-917222586,-1673169740,,6e121007,food
-902976173,1632536917,,db8f0013,food
-902390836,1372020061,,9f32c1d9,food
-900299078,-1225933655,,42c9679f,food
-891827892,769267658,,42c9679f,food
-886493751,-608271265,,42c9679f,food
-869845555,-1739364160,,42c9679f,food
-867485774,848545087,,00000000,food
-860937874,-1038170266,,42c9679f,food
-858408105,-815207319,,42c9679f,food
-853469506,1451422411,,42c9679f,food
-849768501,-1708230168,,00000000,food
-847468689,-1703228490,,00000000,food
-846939902,-461365748,,42c9679f,food
-844442478,-1946522223,,42c9679f,food
-835704522,1813759503,,00000000,food
-826804385,-1729906041,,42c9679f,food
-826269345,-1586306788,,69ca01eb,food
-810431742,-1811170098,,42c9679f,food
-804440436,2000967901,,42c9679f,food
-796080400,485721983,,42c9679f,food
-783778927,285859438,,42c9679f,food
-782496155,-984260737,,db8f0013,food
-778540721,1178655906,,42c9679f,food
-777776255,1515514282,,00000000,food
-775875561,500118244,,1f7947cf,food
-775272503,234895986,,00000000,food
-772142774,1813759503,,00000000,food
-760331540,-166486435,,1f7947cf,food
-753898524,-1581046308,,00000000,food
-753031916,-1376397812,,42c9679f,food
-746420825,-584213117,,42c9679f,food
-739049358,-956929670,,42c9679f,food
-731762604,-1413054213,,42c9679f,food
-731703603,-1843248890,,00000000,food
-730430665,-1906719684,,42c9679f,food
-729136846,1943938827,,42c9679f,food
-725281394,-1220206438,,42c9679f,food
-721211983,1651688332,,42c9679f,food
-718009538,1571062711,,42c9679f,food
-709784473,848545087,,00000000,food
-708974231,1867898399,,00000000,food
-701484517,1743789403,,42c9679f,food
-698005880,-274881431,,42c9679f,food
-697548738,-1583231659,,42c9679f,food
-695072432,970620420,,00000000,food
-692162926,-2112338012,,42c9679f,food
-691424527,1813759503,,00000000,food
-690189383,1813759503,,00000000,food
-672304769,1329602157,,00000000,food
-664561256,-470181308,,42c9679f,food
-662143106,-888556985,,42c9679f,food
-660809723,-610276998,,42c9679f,food
-644173482,893075595,,00000000,food
-642689624,1014355171,,7016e890,food
-641126629,923719283,,42c9679f,food
-634349675,-1966163397,,42c9679f,food
-634235192,-1185964214,,42c9679f,food
-632750748,710200701,,1f7947cf,food
-629827816,1573375704,,42c9679f,food
-617655837,1862428247,,644707d9,food
-614278675,1813759503,,00000000,food
-614133168,-1514804654,,00000000,food
-605177168,645303566,,42c9679f,food
-602200096,-1064256748,,42c9679f,food
-601657469,453969878,,42c9679f,food
-599136376,-69231822,,69ca01eb,food
-588988541,-799296807,,00000000,food
-588556372,447926483,,00000000,food
-586629286,-1001442050,,671a22a6,food
-586431020,316014058,,42c9679f,food
-584216079,-2089414793,,00000000,food
-577894883,-810498589,,00000000,food
-566547277,917821933,,7f673bfd,food
-565700411,-1800653695,,2763125d,food
-560619353,-1341546597,,1f7947cf,food
-559077370,1667629310,,00000000,food
-558889614,1500035240,,00000000,food
-549478783,1685517286,,42c9679f,food
-548764485,689374179,,03c68b93,food
-535888671,-115561455,,69ca01eb,food
-529749711,1671110825,,42c9679f,food
-528409582,-1843248890,,00000000,food
-517555982,218031286,,42c9679f,food
-517234322,927232570,,1f7947cf,food
-517138339,-1068415515,,00000000,food
-515341895,-699601294,,00000000,food
-512312831,-2089414793,,00000000,food
-466132372,384443684,,69ca01eb,food
-465209448,1463477079,,42c9679f,food
-457519039,1632607132,,a0539510,food
-455016253,-810498589,,00000000,food
-453747500,752677959,,42c9679f,food
-452915149,-1186780644,,42c9679f,food
-446869158,2079728090,,00000000,food
-442993746,-675016428,,42c9679f,food
-438464349,-1831612405,,1f5c9bea,food
-438435490,-1150353698,,3880e57e,food
-433003462,-392438246,,42c9679f,food
-427680929,-1763038133,,42c9679f,food
-426854799,-51532415,,42c9679f,food
-419185602,523324780,,00000000,food
-412193200,-1894186699,,42c9679f,food
-410788533,-434412457,,00000000,food
-400138457,-1398219642,,6e121007,food
-397876968,-301924992,,00000000,food
-397024797,-872051479,,00000000,food
-394272716,-1204850851,,3880e57e,food
-392901116,-717546338,,00000000,food
-383320810,930999832,,42c9679f,food
-378466386,742355717,,42c9679f,food
-378045432,1667629310,,00000000,food
-377032452,-2023570335,,42c9679f,food
-373809393,474300769,,13b7d5b7,food
-362047822,-810498589,,00000000,food
-342108257,496732602,,00000000,food
-341529668,-1734699400,,00000000,food
-330181023,384210737,,00000000,food
-324375991,-1581046308,,00000000,food
-306692525,-1492259376,,42c9679f,food
-300020718,1120495519,default,bcbcbcbc,food
-295994183,341521201,,e47b4fbf,food
-292866564,1537727795,,42c9679f,food
-291599213,1936870103,,42c9679f,food
-286481088,-1217824844,,42c9679f,food
-285623124,-273103472,,42c9679f,food
-273597755,-1932388239,,42c9679f,food
-268091474,1711256556,,42c9679f,food
-258143455,-105149976,,83286ce0,food
-251206445,2040960035,,42c9679f,food
-244732778,144524181,,42c9679f,food
-233248761,-826984302,,fff4ded3,food
-229359031,805054597,,42c9679f,food
-220644374,925486673,,42c9679f,food
-218250049,-251681832,,f9b92138,food
-197350800,-1366533958,,00000000,food
-190890843,-1808730087,,00000000,food
-189526008,1314059198,,42c9679f,food
-188929251,2108849621,,42c9679f,food
-186672519,553015383,,42c9679f,food
-169309065,1739148243,,42c9679f,food
-149558992,-553977633,,00000000,food
-147195635,320215483,,00000000,food
-146685647,870073204,,00000000,food
-144677235,-915138477,,00000000,food
-142452907,-1576915180,,42c9679f,food
-141288953,1709137562,,5aa568c4,food
-141261448,-291196910,,42c9679f,food
-134804194,0,,00000000,food
-132676741,-74655032,,42c9679f,food
-128460672,278229779,,42c9679f,food
-120745116,1420057015,,f9b92138,food
-118374344,-810498589,,00000000,food
-106437375,1907887017,,42c9679f,food
-102632132,1375238876,,42c9679f,food
-83032463,-245111319,,42c9679f,food
-79977010,-1180379594,,1282fc85,food
-69406623,-324423533,,42c9679f,food
-68300803,-1703228490,,00000000,food
-65613430,1216497811,,42c9679f,food
-65347396,-1484575800,,42c9679f,food
-64143109,-2131192607,,42c9679f,food
-62357944,848545087,,00000000,food
-48349870,1857391016,,42c9679f,food
-47374247,2025841300,,00000000,food
-44469856,28763570,,42c9679f,food
-33175155,-299690044,,00000000,food
-29874442,1807647995,,42c9679f,food
-29809561,-1854449485,,1f7947cf,food
-26179176,879980475,,42c9679f,food
-16047586,-1236324439,,42c9679f,food
-14484288,-1819790064,,42c9679f,food
-12970258,-1708401015,,42c9679f,food
-10756243,-775240598,,3ec74cb8,food
-3586593,2078961988,,b9864537,food
-2901354,-61787807,,1f7947cf,food
-1567793,1726191689,,42c9679f,food
24644858,-761891120,,42c9679f,food
24646342,2115618686,,1f7947cf,food
30196566,46122146,,42c9679f,food
40860618,-1698892334,,42c9679f,food
43220537,894148712,,69ca01eb,food
44086673,-1921597637,,c08400ae,food
50251886,-1197705713,,42c9679f,food
62027017,-418692028,,00000000,food
69630335,625334433,,42c9679f,food
71839812,2131103740,,42c9679f,food
79767035,719956509,,42c9679f,food
88131037,-322912379,,42c9679f,food
99899283,-1068352183,,1f7947cf,food
105561694,160040108,,00000000,food
110923180,72959040,,42c9679f,food
122541670,970620420,,00000000,food
126943831,1669168491,,3280566f,food
130181798,-451783621,,42c9679f,food
132197456,-1779354378,,42c9679f,food
136028543,1711746342,,42c9679f,food
137154715,-962874136,,00000000,food
145762196,-43982645,,42c9679f,food
147351495,-1912184224,,42c9679f,food
147441414,1445817805,,42c9679f,food
148892029,-1096919720,,71ee91b2,food
148987030,-1490694751,,42c9679f,food
155173109,-1730697123,,00000000,food
156040274,1356828392,,42c9679f,food
161150265,46035917,,00000000,food
164658352,1068455990,,42c9679f,food
167736681,1611570571,,42c9679f,food
173793551,367399666,,00000000,food
177237589,848545087,,00000000,food
179483038,-1703630201,,42c9679f,food
181152528,732179506,,00000000,food
188391070,1384264846,,42c9679f,food
203585573,1579299659,,00000000,food
208254979,222826442,,00000000,food
231608991,-1723169387,,00000000,food
244260171,-1799008833,,42c9679f,food
250230204,-1514804654,,00000000,food
258200680,17214301,,42c9679f,food
259895814,1515514282,,00000000,food
272543426,-175439495,,42c9679f,food
274133904,907312063,,00000000,food
278824062,-1909133651,,00000000,food
288618517,-148861502,,00000000,food
297195703,56798023,,42c9679f,food
302261060,1442767649,,42c9679f,food
302648224,1796872775,,42c9679f,food
307008624,960435450,,42c9679f,food
309726199,1282544519,,00000000,food
312335728,-1956492197,,42c9679f,food
312704733,472858667,,3bd6e93a,food
316771842,-1582523676,,42c9679f,food
322569432,-1173180728,,00000000,food
322759916,-1080740171,,00000000,food
323310738,-718878878,,42c9679f,food
324830011,773398008,,42c9679f,food
333398171,-497370180,,42c9679f,food
333472857,-1242279287,,00000000,food
344095595,-300142419,,42c9679f,food
347738815,-1253962273,,42c9679f,food
350207794,232934907,,42c9679f,food
357778765,1215084646,,42c9679f,food
363485237,795616697,,42c9679f,food
369742019,-1017723683,,42c9679f,food
379913046,415851108,,42c9679f,food
379959420,-434412457,,00000000,food
389427611,-1514804654,,00000000,food
393832740,1477215954,,42c9679f,food
407729377,431129840,,00000000,food
411495358,940713823,,42c9679f,food
414154191,627861436,,42c9679f,food
417278190,-621368516,,42c9679f,food
421404880,-604981310,,73a52cb6,food
424357459,1421778099,,42c9679f,food
437525139,-158478468,,42c9679f,food
438071944,1672700205,,00000000,food
449446869,-249560451,,f7b841ce,food
463162034,764533374,,42c9679f,food
464803692,172826561,,3280566f,food
473638307,-511818772,,22b9edd7,food
483759348,-965070515,,42c9679f,food
485161713,538615888,,00000000,food
488032920,-625341729,,1f7947cf,food
488372907,1073248370,,b9864537,food
492477909,1476400071,,42c9679f,food
496678323,253574776,,1f7947cf,food
497956623,1579299659,,00000000,food
503631800,1845776804,,00000000,food
510288182,144156090,,00000000,food
513213980,-84466636,,00000000,food
517700002,-480588515,,42c9679f,food
523266499,-584793610,,42c9679f,food
523758619,77888351,,42c9679f,food
530756957,-1723449633,,42c9679f,food
533863643,-1880566663,,42c9679f,food
535841475,-1242655964,,42c9679f,food
536620676,-1780205184,,00000000,food
537187350,38837761,,69ca01eb,food
542514403,-1563388967,,42c9679f,food
546965436,-272112145,,69ca01eb,food
554987018,1515738410,,00000000,food
560712995,200630562,,42c9679f,food
562362456,1741256002,,f56b11f3,food
563096865,-301924992,,00000000,food
578404483,657767336,,42c9679f,food
587790787,1439506394,,42c9679f,food
590607935,-434412457,,42c9679f,food
597808910,-1130428829,,42c9679f,food
601549405,-1703228490,,00000000,food
