# TABLE DE NOMMAGE `jpt!` -> nom / classe. Precalculee, versionnee, embarquee par go:embed.
# colonnes : tag<TAB>classe<TAB>statut<TAB>nom<TAB>detail<TAB>reserve
# statut AMBIGU = NE PAS PUBLIER (l entree `gggl` retenue serait un minimum arbitraire).
# statut SOUS_RESERVE = classe sure, nom propre non garanti (cas 69fd30b9, RE_LOG 7ter.50 (3)5).
# date=2026-07-26 lignes=468
ba74233d	ARME	SOUS_RESERVE	CQS48 Bulldog	[effet proj 73d90ffe, PARTAGE par 3 porteurs]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
bb1a095b	ARME	SOUS_RESERVE	Mk51 Sidekick	[effet proj 7ae5f020, PARTAGE par 2 porteurs]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
bc15bb50	INCONNU	INCONNU		[effet proj 597f6b00 #0/2]	
bd6cae8b	OBJET_EXPLOSIF	VALIDE		OBJET EXPLOSIF PORTE (hlmt a2fb33e4, etat de degat 3/7, 4 weap, classe pball) [effet scbd 867704f8 #0/2, PARTAGE par 2 porteurs]	la flaveur de banque est le TYPE D ENERGIE de l explosion, pas l identite de l objet ni le declencheur (RE_LOG 7ter.51 (4) leve par 7ter.57)
bebe70df	ARME	SOUS_RESERVE	Mangler	[effet proj 8e6cdd9c]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
bf3ee187	INCONNU	INCONNU		[effet proj a3af1d4a]	
bf8d952e	ARME	SOUS_RESERVE	CQS48 Bulldog / Mutilator	[effet proj 27a04676]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
c01b8fcc	INCONNU	INCONNU		[effet proj dabdd03d #0/3]	
c059cab8	MELEE	VALIDE		MELEE (effet partage par 17 weap) [effet proj 003ab26d #2/3]	effet partage par tout l arsenal : c est la MELEE, pas une arme particuliere
c0d75b2e	INCONNU	INCONNU		[effet proj 149cabec]	
c14e9cea	OBJET_EXPLOSIF	VALIDE		OBJET EXPLOSIF PORTE (hlmt 95b23ee5, etat de degat 0/7, sb_008_exp_single_small_hardlight, 2 weap, classe pball) [effet hlmt 95b23ee5 #0/5, PARTAGE par 2 porteurs]	la flaveur de banque est le TYPE D ENERGIE de l explosion, pas l identite de l objet ni le declencheur (RE_LOG 7ter.51 (4) leve par 7ter.57)
c246e453	INCONNU	INCONNU		[effet proj c59794a0 #1/3]	
c248ceef	INCONNU	INCONNU		[effet proj 47b503ac]	
c278a727	INCONNU	INCONNU		[effet phmo 0ea8e6d6 #1/2]	
c2fe0066	INCONNU	INCONNU		[effet proj 0b346cfb]	
c5805370	INCONNU	INCONNU		[effet effe 76758912]	
c761225b	INCONNU	INCONNU		[effet char b2b79008, PARTAGE par 2 porteurs]	
c83e43fc	INCONNU	INCONNU		[effet proj 0041d1ce #0/3]	
c8681ecf	GRENADE	VALIDE		GRENADE (gggl entree 3/4, sb_008_exp_single_med_kineticbanished) [effet proj 572976be, PARTAGE par 4 porteurs]	
c941a12e	INCONNU	INCONNU		[effet proj 3e53cd9b #2/4]	
c9818764	VEHICULE	VALIDE		ARME DE VEHICULE (montee par vcdd, weap 28c58a09, classe fixed) [effet proj e4ae28b5 #0/2]	
cb44cd08	INCONNU	INCONNU		[effet proj dc804b30]	
cc3e11f6	OBJET_EXPLOSIF	VALIDE		OBJET EXPLOSIF PORTE (modele destructible hlmt 95b23ee5, 2 weap, classe pball) [effet proj d3c6921e]	la flaveur de banque est le TYPE D ENERGIE de l explosion, pas l identite de l objet ni le declencheur (RE_LOG 7ter.51 (4) leve par 7ter.57)
cc989bdf	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 000df0c4, sb_010_tur_cv_shadeturret, classe pistol) [effet proj a59a89f5]	
ce6fc567	ARME	SOUS_RESERVE	Shock Rifle	[effet proj e9536695, PARTAGE par 3 porteurs]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
cf2285af	ARME	SOUS_RESERVE	Pulse Carbine	[effet proj 308bc768]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
d02ed019	INCONNU	INCONNU		[effet phmo 0ea8e6d6 #0/2]	
d08ad109	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 003f00c7 +1, sb_010_tur_un_gausscannon / sb_010_tur_un_machinegun / sb_010_tur_un_rocketturret, classe turret) [effet proj 438355a6 #1/2]	
d1708547	INCONNU	INCONNU		[effet weme ed2f42fe #2/5]	
d1ba29e4	ARME	SOUS_RESERVE	Mythic Sandwich / Sandwich	[effet weap b7262ca1 #0/2]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
d1c149fe	INCONNU	INCONNU		[effet effe 394007d1]	
d1e01803	ARME	SOUS_RESERVE	Disruptor / Shock Rifle / Shock Rifle (Ranked)	[effet scbd 2ef83f49]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
d21ac495	MELEE	VALIDE		MELEE (effet partage par 20 weap) [effet proj fc4f58a9, PARTAGE par 31 porteurs]	effet partage par tout l arsenal : c est la MELEE, pas une arme particuliere
d2fa76aa	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 6ec77fee) [effet proj 937399e5 #0/3]	
d2ffec3f	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 20737e7f +1, classe fixed) [effet hlmt 8c1ac090, PARTAGE par 2 porteurs]	
d468178e	ARME	SOUS_RESERVE	M41 SPNKr	[effet proj 267e2ad4 #0/3]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
d4dd2172	INCONNU	INCONNU		[effet effe 3f8fac24]	
d545c7d9	INCONNU	INCONNU		[effet weme ed2f42fe #4/5]	
d5b4bdb7	INCONNU	INCONNU		[effet phmo 2120ed7f]	
d5ee9bdb	MELEE	VALIDE		MELEE (effet partage par 27 weap) [effet proj 5d173128]	effet partage par tout l arsenal : c est la MELEE, pas une arme particuliere
d60cb047	ARME	SOUS_RESERVE	Skewer	[effet proj 31bbb2aa #0/4]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
d6184b66	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 000df0c4, sb_010_tur_cv_shadeturret, classe turret) [effet effe 13089f43, PARTAGE par 2 porteurs]	
d6e977e1	INCONNU	INCONNU		[effet bipd 9c8d7c6c #2/3, PARTAGE par 5 porteurs]	
d7314bef	ARME	SOUS_RESERVE	Fuel Rod SPNKr	[effet proj c99735af #1/3]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
d7b4c107	INCONNU	INCONNU		[effet proj d77691d9]	
d875ed64	OBJET_EXPLOSIF	VALIDE		OBJET EXPLOSIF PORTE (modele destructible hlmt a2fb33e4, 2 weap, classe pball) [effet effe 74cbc3cc]	la flaveur de banque est le TYPE D ENERGIE de l explosion, pas l identite de l objet ni le declencheur (RE_LOG 7ter.51 (4) leve par 7ter.57)
d8cea1aa	MELEE	VALIDE		MELEE (effet partage par 27 weap) [effet proj c489908c, PARTAGE par 27 porteurs]	effet partage par tout l arsenal : c est la MELEE, pas une arme particuliere
d936e4f3	INCONNU	INCONNU		[effet effe a77e28f3]	
d94f6ca7	INCONNU	INCONNU		[effet effe 2433e6ec, PARTAGE par 7 porteurs]	
d973efe0	INCONNU	INCONNU		[effet hlmt 633c44d7 #0/5]	
d9dbf765	INCONNU	INCONNU		[effet phmo 00a7425c]	
da3b5ba4	GRENADE	VALIDE		GRENADE (gggl entree 0/4, sb_008_exp_single_med_kineticunsc) [effet proj 580b8831 #0/4]	
da94b06f	ARME	SOUS_RESERVE	CQS48 Bulldog / Mutilator	[effet proj 1bb2f859]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
daa03c35	MELEE	VALIDE		MELEE (effet partage par 23 weap) [effet weap 5ac6cfb2 #0/2]	effet partage par tout l arsenal : c est la MELEE, pas une arme particuliere
db50890a	INCONNU	INCONNU		[effet effe 69acc189]	
dbc43a86	INCONNU	INCONNU		[effet effe 2382990d]	
dc02c252	OBJET_EXPLOSIF	VALIDE		OBJET EXPLOSIF PORTE (hlmt d5d9237d, etat de degat 0/1, 1 weap) [effet weap 8ca509b9]	la flaveur de banque est le TYPE D ENERGIE de l explosion, pas l identite de l objet ni le declencheur (RE_LOG 7ter.51 (4) leve par 7ter.57)
dce6cda0	INCONNU	INCONNU		[effet proj 74cd8bc4 #1/2]	
deffdc6b	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 233c877d, sb_010_veh_cv_wraith, classe fixed) [effet proj ebdc18b4 #0/3]	
dfad1c9a	GRENADE	VALIDE		GRENADE (gggl entree 0/4, sb_008_exp_single_med_kineticunsc) [effet proj 0000b2dc #1/3]	
dfe43781	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 5b80c406, sb_010_veh_cv_ghost, classe fixed) [effet hlmt 3b3038e6 #0/3, PARTAGE par 4 porteurs]	
e005f037	INCONNU	INCONNU		[effet effe 4825ac09]	
e006f7d3	INCONNU	INCONNU		[effet cddf 7af327e9]	
e05ad474	ARME	SOUS_RESERVE	Needler	[effet proj adcd0891 #0/3]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
e1ea6e65	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 038df01a, sb_003_lvl_moments_ge_shared_autoturret_banished / sb_003_lvl_moments_ge_shared_autoturret_banished_fire, classe rifle) [effet effe 844ccb6b]	
e1f38ea2	ARME	SOUS_RESERVE	Cindershot	[effet proj 83314c19 #0/3, PARTAGE par 2 porteurs]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
e2e35a49	ARME	SOUS_RESERVE	Needler	[effet proj adcd0891 #2/3]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
e2f4ace2	INCONNU	INCONNU		[effet proj 597f6b00 #1/2]	
e42c62fc	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 6ec77fee) [effet proj 937399e5 #2/3]	
e5ad817a	ARME	SOUS_RESERVE	Gravity Hammer / Mutilator	[effet weap 4da53bbb #4/6]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
e6b2d4da	INCONNU	INCONNU		[effet char ad49961f, PARTAGE par 3 porteurs]	
e7718307	INCONNU	INCONNU		[effet char 081f75c3]	
e7d5b0eb	INCONNU	INCONNU		[effet proj 31fcd517]	
e800dfd0	INCONNU	INCONNU		[effet effe 41f5faad]	
e9941862	ARME	SOUS_RESERVE	MLRS-2 Hydra	[effet proj 003ce73c #0/3, PARTAGE par 2 porteurs]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
ea0155dc	INCONNU	INCONNU		[effet effe df2b6d3c, PARTAGE par 7 porteurs]	
eaf4d9d2	ARME	SOUS_RESERVE	Gravity Hammer	[effet effe dbf0c709 #0/2]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
ebcbab64	ARME	SOUS_RESERVE	Gravity Hammer	[effet effe fbd79a55 #1/2]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
ec73d59e	INCONNU	INCONNU		[effet char 6f334a88, PARTAGE par 2 porteurs]	
ec76c71e	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 7226ebb5, sb_006_chm_ge_weaanim_plasmaturret / sb_010_tur_cv_plasmacannon, classe turret) [effet proj 3a4ab1cd]	
ec919da5	ARME	SOUS_RESERVE	Needler	[effet proj 9c5fb5eb #2/3]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
ed218161	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 48914b81, sb_010_veh_un_pelican, classe fixed) [effet proj e9ad3049]	
ee2d686d	GRENADE	VALIDE		GRENADE (gggl entree 3/4, sb_008_exp_single_med_kineticbanished) [effet proj 49097214 #0/5]	
eea85c26	ARME	SOUS_RESERVE	Disruptor	[effet proj b7147a88 #0/2]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
ef5d9e6c	ARME	SOUS_RESERVE	Gravity Hammer	[effet effe a8a19e30 #0/2]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
f01d60e9	ARME	SOUS_RESERVE	Mangler	[effet proj 3ca42f5d, PARTAGE par 2 porteurs]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
f020a0db	INCONNU	INCONNU		[effet bipd 8b708ae8 #0/3, PARTAGE par 7 porteurs]	
f02c090d	ARME	SOUS_RESERVE	MLRS-2 Hydra	[effet proj 7605fd4b #0/2]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
f107a6ca	INCONNU	INCONNU		[effet bipd 36fcf9c7]	
f2326f1b	INCONNU	INCONNU		[effet effe 9c8e042c]	
f3c1f9a8	ARME	SOUS_RESERVE	Bandit Evo / M392 Bandit	[effet proj 7d299746, PARTAGE par 3 porteurs]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
f4d83f1a	VEHICULE	VALIDE		ARME DE VEHICULE (vehi b857fb95, sb_010_tur_un_gausscannon / sb_010_tur_un_machinegun / sb_010_tur_un_rocketturret, classe turret) [effet proj 4d8d3a2c, PARTAGE par 2 porteurs]	
f5eb381d	MELEE	VALIDE		MELEE (effet partage par 16 weap) [effet vehi 000025a5]	effet partage par tout l arsenal : c est la MELEE, pas une arme particuliere
f712c64a	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 0000d3dc, sb_010_veh_cv_ghost, classe fixed) [effet proj 69330a9f]	
f77120cc	INCONNU	INCONNU		[effet phmo 9451795d]	
f81f1a01	ARME	SOUS_RESERVE	Stalker Rifle	[effet proj f272c076]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
fa4fad21	VEHICULE	VALIDE		ARME DE VEHICULE (vehi 000026ed, sb_010_veh_cv_banshee, classe fixed) [effet proj 79665713]	
fad6762f	INCONNU	INCONNU		[effet proj 16c1a0d6, PARTAGE par 2 porteurs]	
fb9bff0c	ARME	SOUS_RESERVE	Mythic Sandwich / Sandwich	[effet weap b7262ca1 #1/2]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
fc1ca9c2	ARME	SOUS_RESERVE	Mk51 Sidekick	[effet proj be3514d9]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
fc41c257	INCONNU	INCONNU		[effet sagh ed52f64d #1/2]	
fca02b3c	GRENADE	VALIDE		GRENADE (gggl entree 2/4, sb_008_exp_burst_small_shock / sb_008_exp_single_med_shock / sb_010_grn_un_lightninggrenade) [effet proj 0c70ff50, PARTAGE par 3 porteurs]	
fd741394	INCONNU	INCONNU		[effet effe 15130a69, PARTAGE par 10 porteurs]	
fe70f395	INCONNU	INCONNU		[effet proj c59794a0 #0/3]	
feac2551	OBJET_EXPLOSIF	VALIDE		OBJET EXPLOSIF PORTE (hlmt a2fb33e4, etat de degat 1/7, sb_008_exp_single_small_kineticunsc, 2 weap, classe pball) [effet weap 1d63a8cd, PARTAGE par 2 porteurs]	la flaveur de banque est le TYPE D ENERGIE de l explosion, pas l identite de l objet ni le declencheur (RE_LOG 7ter.51 (4) leve par 7ter.57)
ff6577cd	INCONNU	INCONNU		[effet char 471c58ce]	
ff768294	INCONNU	INCONNU		[effet eqip a875923f, PARTAGE par 4 porteurs]	
ffebe84e	ARME	SOUS_RESERVE	Disruptor / Shock Rifle / Shock Rifle (Ranked)	[effet proj cb508a1a, PARTAGE par 17 porteurs]	classe sure, nom propre NON garanti : un nom precis peut designer une autre arme de la meme classe (RE_LOG 7ter.50 (3)5, cas 69fd30b9)
