carte;volumeIndex;string_id;nom_conception;en;fr;source;tronque;nom_brut;a_forme;x;y;z
ctf_forbidden;32;0xB070EFCA;warthog warranty;We have been trying to reach you about your warthog's Extended Warranty;Nous cherché à vous contacter au sujet de l'extension de garantie de votre warthog;jeu;non;named location warthog warranty;non;-19.208;1.584;4.798
ctf_forbidden;33;0xB985A6C6;sad trombone;Sad Trombone;Trombone triste;jeu;non;named location sad trombone;oui;1.1;0.2;-23.05
ctf_forbidden;34;0xB985A6C6;sad trombone;Sad Trombone;Trombone triste;jeu;non;named location sad trombone;oui;-1.1;0.079;-23.05
ctf_forbidden;35;0x321E1059;over grown landi;Overgrown Landing;Ponton luxuriant;jeu;oui;named location over grown landi;oui;2.87;6.007;-0.354
ctf_forbidden;36;0xD6D6F13D;dried attic;Dried Attic;Grenier sec;jeu;non;named location dried attic;oui;-11.206;-0.387;4.108
ctf_forbidden;37;0x7E4384A5;dried back base;Dried Back Base;Base arrière sèche;jeu;non;named location dried back base;oui;-12.4;21.0;4.9
ctf_forbidden;38;0x975F7311;dried back ledge;Dried Back Ledge;Arrière-corniche sèche;jeu;non;named location dried back ledge;oui;-21.403;13.852;4.099
ctf_forbidden;39;0x3A4CFF6B;dried back nest;Dried Back Nest;Nid arrière sec;jeu;non;named location dried back nest;oui;9.406;19.035;3.72
ctf_forbidden;40;0x7A1577A5;dried base;Dried Base;Base sèche;jeu;non;named location dried base;oui;-8.575;11.879;2.675
ctf_forbidden;41;0x14133382;dried bat ledge;Dried Bat Ledge;Corniche de chauve-souris sèche;jeu;non;named location dried bat ledge;oui;12.799;14.246;2.525
ctf_forbidden;42;0x8AB92BF6;dried big door;Dried Big Door;Grande porte sèche;jeu;non;named location dried big door;oui;-2.931;20.602;3.654
ctf_forbidden;43;0xD9D605DB;dried bottom str;Dried Bottom Street;Bout de rue sèche;jeu;oui;named location dried bottom str;oui;6.092;13.045;1.4
ctf_forbidden;44;0x70A11EBA;dried courtyard;Dried Courtyard;Cour sèche;jeu;non;named location dried courtyard;oui;-7.149;5.772;5.197
ctf_forbidden;45;0x70A11EBA;dried courtyard;Dried Courtyard;Cour sèche;jeu;non;named location dried courtyard;oui;-7.149;5.772;1.782
ctf_forbidden;46;0x8BA7EF37;dried diving boa;Dried Diving Board;Plongeoir sec;jeu;oui;named location dried diving boa;oui;-2.13;6.007;0.546
ctf_forbidden;47;0x9A0A5936;dried flank;Dried Flank;Flanc sec;jeu;non;named location dried flank;oui;-17.071;12.461;1.825
ctf_forbidden;48;0x8FABCAB8;dried hut;Dried Hut;Cabane sèche;jeu;non;named location dried hut;oui;-6.306;-5.687;4.108
ctf_forbidden;49;0xC9E13F7F;dried long hall;Dried Long Hall;Long couloir sec;jeu;non;named location dried long hall;oui;-7.66;15.594;3.625
ctf_forbidden;50;0x9A7FA40D;dried mohawk;Dried Mohawk;Crête sèche;jeu;non;named location dried mohawk;oui;-1.093;20.11;3.076
ctf_forbidden;51;0xFD67B788;dried nest;Dried Nest;Nid sec;jeu;non;named location dried nest;oui;2.533;15.899;3.501
ctf_forbidden;52;0xA1F6179A;dried patio;Dried Patio;Patio sec;jeu;non;named location dried patio;oui;-12.265;-5.02;2.905
ctf_forbidden;53;0x30839EF0;over grown pilla;Overgrown Jumps;Sauts luxuriants;jeu;oui;named location over grown pilla;oui;11.19;11.056;2.028
ctf_forbidden;54;0xC0E59FD0;dried pillars;Dried Pillars;Piliers secs;jeu;non;named location dried pillars;oui;-11.056;-5.88;-0.398
ctf_forbidden;55;0xC8201C79;dried platform;Dried Platform;Plateforme sèche;jeu;non;named location dried platform;oui;-6.306;-0.387;4.108
ctf_forbidden;56;0xE0FD8D98;dried ramp;Dried Ramp;Rampe sèche;jeu;non;named location dried ramp;oui;-12.6;8.6;2.8
ctf_forbidden;57;0x36A0EFAC;dried rat hole;Dried Rat Hole;Trou de rat sec;jeu;non;named location dried rat hole;oui;-16.822;0.582;4.202
ctf_forbidden;58;0x6F0EE882;dried rat tunnel;Dried Rat Tunnel;Tunnel à rats sec;jeu;non;named location dried rat tunnel;oui;-17.171;0.097;0.5
ctf_forbidden;59;0x6F0EE882;dried rat tunnel;Dried Rat Tunnel;Tunnel à rats sec;jeu;non;named location dried rat tunnel;oui;-17.371;4.597;0.9
ctf_forbidden;60;0xA1963DE7;dried sneaky;Dried Sneaky;Coupe-gorge sec;jeu;non;named location dried sneaky;oui;7.899;14.246;3.025
ctf_forbidden;61;0x4A108CBD;dried stage;Dried Stage;Scène sèche;jeu;non;named location dried stage;oui;-4.465;16.842;3.651
ctf_forbidden;62;0xA29816EF;dried street;Dried Street;Rue sèche;jeu;non;named location dried street;oui;6.092;13.045;3.1
ctf_forbidden;63;0x1596828C;dried top mid;Dried Mid;Milieu sec;jeu;non;named location dried top mid;oui;-1.706;-0.387;4.108
ctf_forbidden;64;0xCCBB8E07;what the;What The?!?!;Qu'est-ce que...;jeu;non;named location what the;oui;2.464;4.842;3.446
ctf_forbidden;65;0xABA81E9B;center bridge;Center Bridge;Pont central;jeu;non;named location center bridge;oui;0.009;-0.119;3.404
ctf_illusion;1;0xF8078D17;test camber;Test Chamber;Salle de test;jeu;non;named location test camber;oui;0.0;-0.0;1.2
ctf_illusion;2;0xF8078D17;test camber;Test Chamber;Salle de test;jeu;non;named location test camber;oui;0.0;-0.0;5.0
ctf_illusion;3;0x6E3E6A9F;camo deck;Camo Deck;Pont camouflé;jeu;non;named location camo deck;oui;-0.346;-16.418;2.2
ctf_illusion;4;0xB40B5870;camo attic;Camo Attic;Grenier camouflé;jeu;non;named location camo attic;oui;2.454;-21.418;4.3
ctf_illusion;5;0x8CDF1B0E;camo closet;Camo Closet;Recoin camouflé;jeu;non;named location camo closet;oui;13.625;-13.337;2.1
ctf_illusion;6;0x62CBB7F3;camo staging;Camo Staging;Relais camouflé;jeu;non;named location camo staging;oui;-0.346;-12.218;2.2
ctf_illusion;7;0xEAD02120;camo long bridge;Camo Long Bridge;Long pont camouflé;jeu;non;named location camo long bridge;oui;4.091;-15.486;3.303
ctf_illusion;8;0x238E7993;camo flank;Camo Flank;Flanc camouflé;jeu;non;named location camo flank;oui;8.672;-17.386;3.4
ctf_illusion;9;0xFBEE4AC3;camo street;Camo Street;Rue camouflée;jeu;non;named location camo street;oui;6.435;-12.507;1.1
ctf_illusion;10;0x6E3E6A9F;camo deck;Camo Deck;Pont camouflé;jeu;non;named location camo deck;oui;4.154;-16.418;2.2
ctf_illusion;11;0xFBEE4AC3;camo street;Camo Street;Rue camouflée;jeu;non;named location camo street;oui;6.435;-12.507;4.5
ctf_illusion;12;0x197747D8;camo nest;Camo Nest;Nid camouflé;jeu;non;named location camo nest;oui;10.553;-5.639;4.5
ctf_illusion;13;0xFBEE4AC3;camo street;Camo Street;Rue camouflée;jeu;non;named location camo street;oui;6.435;-4.407;2.8
ctf_illusion;14;0x548F1484;camo short bridg;Camo Short Bridge;Petit pont camouflé;jeu;oui;named location camo short bridg;oui;6.435;-6.407;3.4
ctf_illusion;15;0x0E9E1B5C;camo maintence;Camo Maintenance;Maintenance camouflée;jeu;non;named location camo maintence;oui;-13.052;-8.66;4.45
ctf_illusion;16;0xF3F303D2;camo pit;Camo Pit;Fosse camouflée;jeu;non;named location camo pit;oui;-5.278;-5.874;0.5
ctf_illusion;17;0xF3F303D2;camo pit;Camo Pit;Fosse camouflée;jeu;non;named location camo pit;non;-9.355;-6.337;-0.115
ctf_illusion;18;0xD06B7F94;camo pocket;Camo Pocket;Poche camouflée;jeu;non;named location camo pocket;oui;-6.081;-11.55;0.333
ctf_illusion;19;0xC177D49A;camo vent;Camo Vent;Conduit camouflé;jeu;non;named location camo vent;oui;3.238;-3.741;0.0
ctf_illusion;20;0x4EBBB218;camo rampart;Camo Rampart;Rempart camouflé;jeu;non;named location camo rampart;oui;4.635;-6.007;3.4
ctf_illusion;21;0xE0F7E11C;camo window;Camo Window;Fenêtre camouflée;jeu;non;named location camo window;oui;2.035;-4.107;4.5
ctf_illusion;22;0xE0F7E11C;camo window;Camo Window;Fenêtre camouflée;jeu;non;named location camo window;oui;-1.265;-4.107;4.5
ctf_illusion;23;0x7C5E53F6;camo junction;Camo Junction;Jonction camouflée;jeu;non;named location camo junction;oui;6.368;-0.798;1.1
ctf_illusion;24;0x7C5E53F6;camo junction;Camo Junction;Jonction camouflée;jeu;non;named location camo junction;oui;6.368;-0.798;5.1
ctf_illusion;25;0x0923953C;camo platform;Camo Platform;Plateforme camouflée;jeu;non;named location camo platform;oui;-6.788;-11.029;2.2
ctf_illusion;26;0xE5AC3DAC;camo ramp;Camo Ramp;Rampe camouflée;jeu;non;named location camo ramp;oui;-5.072;-21.361;3.802
ctf_illusion;27;0x0923953C;camo platform;Camo Platform;Plateforme camouflée;jeu;non;named location camo platform;oui;-6.078;-16.648;3.802
ctf_illusion;28;0xBC989C20;camo nerd;Camo Nerd;Nerd camouflé;jeu;non;named location camo nerd;oui;-6.551;-23.183;3.802
ctf_illusion;29;0xDEFA6EF8;camo cannon;Camo Cannon;Canon camouflé;jeu;non;named location camo cannon;oui;-11.493;-3.597;2.161
ctf_illusion;30;0xFC7C8DAD;we love you halo;We Love You Halo!;Halo, on t'aime !;jeu;non;named location we love you halo;non;11.474;-9.28;4.01
ctf_illusion;31;0x3BB26A39;oversheild attic;Overshield Attic;Grenier blindé;jeu;non;named location oversheild attic;oui;-2.454;21.418;4.3
ctf_illusion;32;0xFF90B02D;oversheild canno;Overshield Cannon;Canon blindé;jeu;oui;named location oversheild canno;oui;11.493;3.597;2.161
ctf_illusion;33;0x2B60FFB0;oversheild close;Overshield Closet;Placard blindé;jeu;oui;named location oversheild close;oui;-13.625;13.337;2.1
ctf_illusion;34;0xCE34B62B;oversheild deck;Overshield Deck;Pont blindé;jeu;non;named location oversheild deck;oui;0.346;16.418;2.2
ctf_illusion;35;0xCE34B62B;oversheild deck;Overshield Deck;Pont blindé;jeu;non;named location oversheild deck;oui;-4.154;16.418;2.2
ctf_illusion;36;0xD9E444D4;oversheild flank;Overshield Flank;Flanc blindé;jeu;non;named location oversheild flank;oui;-8.672;17.386;3.4
ctf_illusion;37;0xAE6887BA;oversheild junct;Overshield Junction;Intersection blindée;jeu;oui;named location oversheild junct;oui;-6.368;0.798;1.1
ctf_illusion;38;0xAE6887BA;oversheild junct;Overshield Junction;Intersection blindée;jeu;oui;named location oversheild junct;oui;-6.368;0.798;5.1
ctf_illusion;39;0x80652353;oversheild long ;Overshield Long Bridge;Long pont blindé;jeu;oui;named location oversheild long ;oui;-4.091;15.486;3.303
ctf_illusion;40;0x9A203BF3;oversheild maint;Overshield Maintenance;Maintenance blindée;jeu;oui;named location oversheild maint;oui;13.052;8.66;4.45
ctf_illusion;41;0x6F9B20D4;oversheild nerd;Overshield Nerd;Crack blindé;jeu;non;named location oversheild nerd;oui;6.551;23.183;3.802
ctf_illusion;42;0xDDC45B1F;oversheild nest;Overshield Nest;Nid blindé;jeu;non;named location oversheild nest;oui;-10.553;5.639;4.5
ctf_illusion;43;0x416E3F65;oversheild pit;Overshield Pit;Fosse blindée;jeu;non;named location oversheild pit;non;9.355;6.337;-0.115
ctf_illusion;44;0x416E3F65;oversheild pit;Overshield Pit;Fosse blindée;jeu;non;named location oversheild pit;oui;5.278;5.874;0.5
ctf_illusion;45;0x67F1CDF4;oversheild platf;Overshield Platform;Plateforme blindée;jeu;oui;named location oversheild platf;oui;6.078;16.648;3.802
ctf_illusion;46;0x67F1CDF4;oversheild platf;Overshield Platform;Plateforme blindée;jeu;oui;named location oversheild platf;oui;6.788;11.029;2.2
ctf_illusion;47;0xA1CD43CB;oversheild pocke;Overshield Pocket;Poche blindée;jeu;oui;named location oversheild pocke;oui;6.081;11.55;0.333
ctf_illusion;48;0x5C802FFE;oversheild ramp;Overshield Ramp;Rampe blindée;jeu;non;named location oversheild ramp;oui;5.072;21.361;3.802
ctf_illusion;49;0x4B6B8B87;oversheild rampa;Overshield Rampart;Rempart blindé;jeu;oui;named location oversheild rampa;oui;-4.635;6.007;3.4
ctf_illusion;50;0xE32DB67C;oversheild short;Overshield Short Bridge;Pont court blindé;jeu;oui;named location oversheild short;oui;-6.435;6.407;3.4
ctf_illusion;51;0xC49B2856;oversheild stagi;Overshield Staging;Mise en scène blindée;jeu;oui;named location oversheild stagi;oui;0.346;12.218;2.2
ctf_illusion;52;0xAF26A040;oversheild stree;Overshield Street;Rue blindée;jeu;oui;named location oversheild stree;oui;-6.435;12.507;1.1
ctf_illusion;53;0xAF26A040;oversheild stree;Overshield Street;Rue blindée;jeu;oui;named location oversheild stree;oui;-6.435;12.507;4.5
ctf_illusion;54;0xAF26A040;oversheild stree;Overshield Street;Rue blindée;jeu;oui;named location oversheild stree;oui;-6.435;4.407;2.8
ctf_illusion;55;0x74153538;oversheild vent;Overshield Vent;Conduit blindé;jeu;non;named location oversheild vent;oui;-3.238;3.741;0.0
ctf_illusion;56;0x585348DB;oversheild windo;Overshield Window;Fenêtre blindée;jeu;oui;named location oversheild windo;oui;1.265;4.107;4.5
ctf_illusion;57;0x585348DB;oversheild windo;Overshield Window;Fenêtre blindée;jeu;oui;named location oversheild windo;oui;-2.035;4.107;4.5
ctf_illusion;58;0x9390C4FB;incoming;Incoming;Activation;jeu;non;named location incoming;oui;6.435;-3.807;5.836
ctf_illusion;59;0x9390C4FB;incoming;Incoming;Activation;jeu;non;named location incoming;oui;-6.435;3.807;5.836
ctf_illusion;60;0x416E3F65;oversheild pit;Overshield Pit;Fosse blindée;jeu;non;named location oversheild pit;oui;5.278;5.874;4.0
ctf_illusion;61;0xF3F303D2;camo pit;Camo Pit;Fosse camouflée;jeu;non;named location camo pit;oui;-5.278;-5.874;4.9
ctf_illusion;62;0x197747D8;camo nest;Camo Nest;Nid camouflé;jeu;non;named location camo nest;non;12.643;-2.114;1.643
ctf_illusion;63;0xDDC45B1F;oversheild nest;Overshield Nest;Nid blindé;jeu;non;named location oversheild nest;non;-12.564;1.993;1.643
forest;1;0x5A27F79B;forest grotto;Grotto;Cavité;jeu;non;named location forest grotto;oui;-1.504;11.346;1.21
forest;2;0x10858A8E;forest tempdn;Low Temple;Bas temple;jeu;non;named location forest tempdn;oui;-7.904;-1.654;1.21
forest;3;0x10858A8E;forest tempdn;Low Temple;Bas temple;jeu;non;named location forest tempdn;oui;-4.627;-7.407;1.21
forest;4;0xE95D794C;forest tempup;High Temple;Haut temple;jeu;non;named location forest tempup;oui;-7.904;-1.654;5.003
forest;5;0xE95D794C;forest tempup;High Temple;Haut temple;jeu;non;named location forest tempup;oui;-4.627;-7.407;4.401
forest;6;0x049DD79F;forest path;High Path;Haut chemin;jeu;non;named location forest path;oui;-1.032;-12.475;4.401
forest;7;0xBC56AAEB;forest altar;Altar;Autel;jeu;non;named location forest altar;oui;-5.827;-12.607;4.91
forest;8;0x8D96091B;forest stumps;Stumps;Souches;jeu;non;named location forest stumps;oui;-24.055;-14.379;5.779
forest;9;0xA81505C8;forest shrine;Shrine;Lieu saint;jeu;non;named location forest shrine;oui;-26.749;-0.004;6.455
forest;10;0xC209C90B;forest nest;Bird Nest;Nid d’oiseau;jeu;non;named location forest nest;non;-8.541;19.929;7.129
forest;11;0x17A0BD92;forest sanctuary;Sanctuary;Sanctuaire;jeu;non;named location forest sanctuary;oui;-13.999;0.26;6.455
forest;12;0x1B8148DF;forest worm;Worm Hole;Trou de ver;jeu;non;named location forest worm;oui;-19.257;-9.92;1.21
forest;13;0x17A0BD92;forest sanctuary;Sanctuary;Sanctuaire;jeu;non;named location forest sanctuary;oui;-13.999;0.26;1.289
forest;14;0x17A0BD92;forest sanctuary;Sanctuary;Sanctuaire;jeu;non;named location forest sanctuary;oui;-21.599;-4.04;2.03
forest;15;0xE65F6834;forest cavern;Cavern;Caverne;jeu;non;named location forest cavern;oui;-22.129;5.368;1.36
forest;16;0x17A0BD92;forest sanctuary;Sanctuary;Sanctuaire;jeu;non;named location forest sanctuary;oui;-21.499;3.36;2.683
forest;17;0xE65F6834;forest cavern;Cavern;Caverne;jeu;non;named location forest cavern;oui;-21.986;4.175;1.041
forest;18;0xE65F6834;forest cavern;Cavern;Caverne;jeu;non;named location forest cavern;oui;-21.698;3.129;0.863
forest;19;0xE65F6834;forest cavern;Cavern;Caverne;jeu;non;named location forest cavern;oui;-19.231;-0.302;0.863
forest;20;0xE65F6834;forest cavern;Cavern;Caverne;jeu;non;named location forest cavern;non;-16.503;-2.858;1.485
forest;21;0x17A0BD92;forest sanctuary;Sanctuary;Sanctuaire;jeu;non;named location forest sanctuary;oui;-13.999;0.26;1.739
forest;22;0x3DF61E10;forest holtree1;Hollow Tree;Arbre creux;jeu;non;named location forest holtree1;oui;-22.727;17.493;4.647
forest;23;0xA8F50152;forest cliff;Cliffside;Versant de falaise;jeu;non;named location forest cliff;oui;-28.027;25.493;5.01
forest;24;0x87C43D3D;forest bridge;Bridge Falls;Cascade du pont;jeu;non;named location forest bridge;oui;-8.371;15.619;1.21
forest;25;0x86D21E3E;forest bigriver;Big River;Grande rivière;jeu;non;named location forest bigriver;oui;-8.391;6.216;0.588
forest;26;0xE3007F14;forest jungle;Jungle;Jungle;jeu;non;named location forest jungle;oui;-11.061;-10.98;4.01
forest;27;0x86D21E3E;forest bigriver;Big River;Grande rivière;jeu;non;named location forest bigriver;oui;-8.391;6.216;3.547
pve_house;11;0x79114C5C;house;House;Maison;jeu;non;named location house;non;-0.489;-4.595;1.992
pve_house;12;0x6DE07FDC;attic;Attic;Grenier;jeu;non;named location attic;non;-1.167;0.519;80.483
pve_house;13;0x5A03E08D;control room 2;Control Room 2;Salle de contrôle 2;jeu;non;named location control room 2;non;0.175;32.35;80.561
pve_house;14;0x9D161DCB;control room;Control Room;Salle de contrôle;jeu;non;named location control room;non;-0.025;-32.25;7.661
pve_house;15;0x06E9E8FE;elevator;Elevator;Ascenseur;jeu;non;named location elevator;non;0.311;43.105;39.292
ridgeline;10;0x3CF86E98;ridgeline horses;Horseshoe;Fer à cheval;jeu;oui;named location ridgeline horses;oui;19.0;10.0;1.0
ridgeline;11;0x35F87BEA;antenna;Antenna;Antenne;jeu;non;named location antenna;oui;-3.6;-0.6;1.0
ridgeline;12;0xD5EC0B05;platform;Platform;Plateforme;jeu;non;named location platform;oui;-3.6;23.9;1.0
ridgeline;13;0xD1885AB2;ridgeline sanctu;Sanctuary;Sanctuaire;jeu;oui;named location ridgeline sanctu;oui;19.6;-18.6;1.0
ridgeline;14;0xC55A5EB7;ridgeline hex ro;Hex Roof;Toit hexagonal;jeu;oui;named location ridgeline hex ro;oui;19.0;0.0;1.0
ridgeline;15;0x362481A3;pipes;Pipes;Tuyaux;jeu;non;named location pipes;oui;7.0;11.1;1.0
ridgeline;16;0x5390E36B;ridgeline creek;Creek;Crique;jeu;non;named location ridgeline creek;oui;7.0;11.1;1.0
ridgeline;17;0x4A40553A;deck;Deck;Pont;jeu;non;named location deck;oui;9.7;-4.0;1.0
ridgeline;18;0x1EF5EDA0;ridgeline radiat;Radiator;Radiateur;jeu;oui;named location ridgeline radiat;oui;27.8;-8.9;1.0
ridgeline;19;0xF3DC414E;ridgeline tanks;Tanks;Chars;jeu;non;named location ridgeline tanks;oui;29.5;10.0;1.0
ridgeline;20;0x355BA48C;ridgeline enclav;Enclave;Enclave;jeu;oui;named location ridgeline enclav;oui;47.5;18.6;1.0
ridgeline;21;0x7210E244;ridgeline icicle;Icicles;Glaçons;jeu;oui;named location ridgeline icicle;oui;29.5;20.8;1.0
ridgeline;22;0xC97F7071;ridgeline cliffs;Cliffside Trail;Sentier de la falaise;jeu;oui;named location ridgeline cliffs;oui;20.5;37.7;1.0
ridgeline;23;0x4518DDBE;ridgeline hex ba;Hex Basement;Sous-sol hexagonal;jeu;oui;named location ridgeline hex ba;oui;20.1;-1.0;-2.0
ridgeline;24;0xAD83C6C9;ridgeline red ha;Red Hallway;Couloir rouge;jeu;oui;named location ridgeline red ha;oui;20.1;10.2;-2.0
ridgeline;25;0xDA8A30CE;ridgeline lower ;Lower Horseshoe;Fer à cheval inférieur;jeu;oui;named location ridgeline lower ;oui;20.1;13.5;-2.0
ridgeline;26;0x362481A3;pipes;Pipes;Tuyaux;jeu;non;named location pipes;non;15.5;11.0;-1.55
ridgeline;27;0x362481A3;pipes;Pipes;Tuyaux;jeu;non;named location pipes;non;12.425;4.15;-1.3
ridgeline;28;0x362481A3;pipes;Pipes;Tuyaux;jeu;non;named location pipes;non;14.027;6.691;-1.3
ridgeline;29;0x4A40553A;deck;Deck;Pont;jeu;non;named location deck;non;13.426;2.042;-1.3
ridgeline;30;0x4A40553A;deck;Deck;Pont;jeu;non;named location deck;non;14.2;0.5;-1.3
ridgeline;31;0x4A40553A;deck;Deck;Pont;jeu;non;named location deck;non;15.219;-2.76;-1.3
ridgeline;32;0x4A40553A;deck;Deck;Pont;jeu;non;named location deck;non;17.35;-5.35;-4.95
ridgeline;33;0x1EF5EDA0;ridgeline radiat;Radiator;Radiateur;jeu;oui;named location ridgeline radiat;non;21.55;-5.3;-4.9
ridgeline;34;0x1EF5EDA0;ridgeline radiat;Radiator;Radiateur;jeu;oui;named location ridgeline radiat;non;25.067;-3.359;-1.35
ridgeline;35;0xF3DC414E;ridgeline tanks;Tanks;Chars;jeu;non;named location ridgeline tanks;non;23.15;10.7;-1.65
ridgeline;36;0xF3DC414E;ridgeline tanks;Tanks;Chars;jeu;non;named location ridgeline tanks;non;24.749;6.435;-1.45
ridgeline;37;0x5390E36B;ridgeline creek;Creek;Crique;jeu;non;named location ridgeline creek;non;19.35;15.0;-1.95
sgh_blueprint;1;0xC0064772;maintenance bay;Maintenance Bay;Baie de maintenance;jeu;non;named location maintenance bay;oui;18.882;-13.877;4.4
sgh_blueprint;2;0x568259BC;maintenance oran;Orange Pipes;Tuyaux orange;jeu;oui;named location maintenance oran;oui;10.659;-14.431;3.309
sgh_blueprint;3;0x133A909F;maintenance elbo;Maintenance Elbow Stairs;Coude d'escalier de maintenance;jeu;oui;named location maintenance elbo;oui;22.203;-15.561;3.469
sgh_blueprint;4;0x77032DAB;whirlpool dam;Whirlpool Dam;Siphon de barrage;jeu;non;named location whirlpool dam;oui;8.525;-5.315;2.176
sgh_blueprint;5;0x06E9E8FE;elevator;Elevator;Ascenseur;jeu;non;named location elevator;oui;1.532;3.046;4.405
sgh_blueprint;6;0x9D161DCB;control room;Control Room;Salle de contrôle;jeu;non;named location control room;oui;13.682;5.605;2.2
sgh_blueprint;7;0xF5180B04;whirlpool ledge;Whirlpool Ledge;Bord de siphon;jeu;non;named location whirlpool ledge;oui;0.495;-7.155;4.405
sgh_blueprint;8;0xC0426E20;batteries;Batteries;Accumulateurs;jeu;non;named location batteries;oui;15.587;-9.885;2.2
sgh_blueprint;9;0xF44EFA5D;long hall;Long Hall;Longère;jeu;non;named location long hall;oui;27.249;-2.96;2.205
sgh_blueprint;10;0x6DE07FDC;attic;Attic;Grenier;jeu;non;named location attic;oui;26.679;-10.455;4.409
sgh_blueprint;11;0x0783F945;sneaky;Sneaky;Coupe-gorge;jeu;non;named location sneaky;oui;23.154;-2.953;3.3
sgh_blueprint;12;0xF59BCB5B;blue pipes;Blue Pipes;Tuyaux bleus;jeu;non;named location blue pipes;oui;17.711;8.995;0.005
sgh_blueprint;13;0x2F632C53;pit;Pit;Fosse;jeu;non;named location pit;oui;14.745;-1.765;0.004
sgh_blueprint;14;0x90C3C943;hydro;Hydro;Hydro;jeu;non;named location hydro;oui;21.217;9.28;2.207
sgh_blueprint;15;0x90C3C943;hydro;Hydro;Hydro;jeu;non;named location hydro;oui;21.217;15.38;-0.093
sgh_blueprint;16;0x0AD751E2;bridge;Bridge;Pont;jeu;non;named location bridge;oui;12.506;-1.375;2.219
sgh_blueprint;17;0x2A574A23;over hang;Overhang;Avancée;jeu;non;named location over hang;oui;6.587;4.907;4.409
sgh_blueprint;18;0xEDF5FC09;storage;Storage;Réserve;jeu;non;named location storage;oui;7.609;5.124;2.181
sgh_blueprint;19;0x133A909F;maintenance elbo;Maintenance Elbow Stairs;Coude d'escalier de maintenance;jeu;oui;named location maintenance elbo;oui;21.529;-10.313;2.204
sgh_blueprint;20;0xD5EC0B05;platform;Platform;Plateforme;jeu;non;named location platform;oui;22.395;3.828;2.201
sgh_blueprint;21;0x2F632C53;pit;Pit;Fosse;jeu;non;named location pit;oui;12.506;-1.375;-3.081
sgh_blueprint;22;0xEDF5FC09;storage;Storage;Réserve;jeu;non;named location storage;oui;7.609;5.124;6.481
sgh_blueprint;23;0x9D161DCB;control room;Control Room;Salle de contrôle;jeu;non;named location control room;oui;12.912;3.072;4.394
sgh_blueprint;24;0xF44EFA5D;long hall;Long Hall;Longère;jeu;non;named location long hall;oui;27.249;-9.66;2.205
sgh_crystalcaves;0;0x19A9480E;cc shouse;Sandwich House;Maison à sandwich;jeu;non;named location cc shouse;non;-103.887;19.641;18.92
sgh_crystalcaves;5;0x90B7A761;back grav lift;Back Gravity lift;Ascenseur gravitationnel arrière;jeu;non;named location back grav lift;oui;-84.784;44.973;16.94
sgh_crystalcaves;6;0x830FFA22;grav lift;Gravity Lift;Ascenseur gravitationnel;jeu;non;named location grav lift;oui;-85.573;40.134;20.31
sgh_crystalcaves;7;0x9CDBA8DE;cat walk;Catwalk;Passerelle;jeu;non;named location cat walk;oui;-80.32;38.434;20.261
sgh_crystalcaves;8;0x806A5412;elevator tunnel;Elevator Tunnel;Tunnel ascenseur;jeu;non;named location elevator tunnel;oui;-71.423;38.131;20.673
sgh_crystalcaves;9;0x806A5412;elevator tunnel;Elevator Tunnel;Tunnel ascenseur;jeu;non;named location elevator tunnel;oui;-67.445;37.913;21.732
sgh_crystalcaves;10;0x06E9E8FE;elevator;Elevator;Ascenseur;jeu;non;named location elevator;oui;-64.459;33.123;21.132
sgh_crystalcaves;11;0x9718DB00;generator;Generator;Générateur;jeu;non;named location generator;oui;-67.919;21.412;19.464
sgh_crystalcaves;12;0x8DD9CDBF;gen tunnel;Generator Tunnel;Tunnel du générateur;jeu;non;named location gen tunnel;oui;-59.315;27.445;21.132
sgh_crystalcaves;13;0x9FD14688;cart hallway;Cart Hallway;Couloir à chariot;jeu;non;named location cart hallway;oui;-73.667;12.14;17.833
sgh_crystalcaves;14;0x6E628CF7;over look;Over Look;Belvédère;jeu;non;named location over look;oui;-70.76;25.119;21.02
sgh_crystalcaves;15;0x32FC8386;crates;Crates;Caisses;jeu;non;named location crates;oui;-89.153;31.137;19.068
sgh_crystalcaves;16;0x4A09D443;silos;Silos;Silos;jeu;non;named location silos;oui;-100.48;23.229;19.038
sgh_crystalcaves;17;0x1C893F2D;low track;Low Track;Voie basse;jeu;non;named location low track;oui;-89.173;8.198;16.643
sgh_crystalcaves;18;0x12F2E5CF;high track;High Track;Voie élevée;jeu;non;named location high track;oui;-90.141;5.421;19.367
sgh_crystalcaves;19;0xD20A369B;blamite tunnel;Blamite Tunnel;Tunnel de blamite;jeu;non;named location blamite tunnel;oui;-97.718;32.588;21.361
sgh_crystalcaves;20;0x23329AE1;blamite ledge;Blamite Ledge;Corniche de blamite;jeu;non;named location blamite ledge;oui;-91.379;38.176;20.957
sgh_crystalcaves;21;0xB1CEB9D7;trench;Trench;Tranchée;jeu;non;named location trench;oui;-85.447;19.872;17.144
sgh_crystalcaves;22;0x72FE6C83;grand blamites;Grand Blamites;Blamites sublimes;jeu;non;named location grand blamites;oui;-81.986;22.313;19.274
sgh_crystalcaves;23;0x364C0B6D;down hill;Down Hill;Pente;jeu;non;named location down hill;oui;-84.1;11.988;17.34
sgh_crystalcaves;24;0xB3B76089;junction;Junction;Jonction;jeu;non;named location junction;oui;-79.463;33.974;18.563
